,MEA_DDHR,PLANT,LOC,X24H_TMA,X24H_COND_LOC,X24H_COND_LOC_PROB,X48H_TMA,X48H_COND_LOC,X48H_COND_LOC_PROB
2801,2020-01-10 13:00,2,3,2020-01-11 13:00,0,0.0,2020-01-12 13:00,0,0.2
2802,2020-01-10 15:30,1,3,2020-01-11 15:30,0,0.0,2020-01-12 15:30,0,0.3
2803,2020-01-10 19:30,1,2,2020-01-11 19:30,0,0.2,2020-01-12 19:30,0,0.0
2804,2020-01-10 21:00,2,1,2020-01-11 21:00,0,0.1,2020-01-12 21:00,0,0.0
2805,2020-01-11 0:30,2,3,2020-01-12 0:30,0,0.0,2020-01-13 0:30,0,0.0
2806,2020-01-11 1:00,1,2,2020-01-12 1:00,0,0.0,2020-01-13 1:00,0,0.0
2807,2020-01-11 1:30,2,3,2020-01-12 1:30,0,0.0,2020-01-13 1:30,0,0.0
2808,2020-01-11 5:00,1,3,2020-01-12 5:00,0,0.0,2020-01-13 5:00,0,0.1
2809,2020-01-11 9:00,1,2,2020-01-12 9:00,0,0.0,2020-01-13 9:00,0,0.0
2810,2020-01-11 15:30,1,1,2020-01-12 15:30,0,0.3,2020-01-13 15:30,0,0.0
2811,2020-01-11 16:00,2,3,2020-01-12 16:00,0,0.2,2020-01-13 16:00,0,0.0
2812,2020-01-11 17:00,2,2,2020-01-12 17:00,0,0.0,2020-01-13 17:00,0,0.0
2813,2020-01-11 17:30,2,3,2020-01-12 17:30,0,0.1,2020-01-13 17:30,0,0.0
2814,2020-01-11 19:00,2,2,2020-01-12 19:00,0,0.0,2020-01-13 19:00,0,0.0
2815,2020-01-11 20:30,2,1,2020-01-12 20:30,0,0.0,2020-01-13 20:30,0,0.0
2816,2020-01-11 23:30,2,2,2020-01-12 23:30,0,0.0,2020-01-13 23:30,0,0.0
2817,2020-01-12 0:00,1,2,2020-01-13 0:00,0,0.0,2020-01-14 0:00,0,0.0
2818,2020-01-12 1:30,1,1,2020-01-13 1:30,0,0.1,2020-01-14 1:30,0,0.0
2819,2020-01-12 2:00,2,1,2020-01-13 2:00,0,0.0,2020-01-14 2:00,0,0.1
2820,2020-01-12 3:00,2,2,2020-01-13 3:00,0,0.0,2020-01-14 3:00,0,0.1
2821,2020-01-12 5:00,1,3,2020-01-13 5:00,0,0.1,2020-01-14 5:00,0,0.1
2822,2020-01-12 6:00,1,1,2020-01-13 6:00,0,0.1,2020-01-14 6:00,0,0.0
2823,2020-01-12 7:00,1,1,2020-01-13 7:00,0,0.0,2020-01-14 7:00,0,0.0
2824,2020-01-12 14:00,2,1,2020-01-13 14:00,0,0.0,2020-01-14 14:00,0,0.2
2825,2020-01-12 14:30,2,1,2020-01-13 14:30,0,0.0,2020-01-14 14:30,0,0.2
2826,2020-01-12 19:30,2,3,2020-01-13 19:30,0,0.0,2020-01-14 19:30,0,0.0
2827,2020-01-12 22:30,1,1,2020-01-13 22:30,0,0.0,2020-01-14 22:30,0,0.0
2828,2020-01-13 1:00,1,3,2020-01-14 1:00,0,0.1,2020-01-15 1:00,0,0.1
2829,2020-01-13 2:00,1,3,2020-01-14 2:00,0,0.0,2020-01-15 2:00,0,0.3
2830,2020-01-13 3:30,2,3,2020-01-14 3:30,0,0.0,2020-01-15 3:30,0,0.2
2831,2020-01-13 3:30,1,1,2020-01-14 3:30,0,0.0,2020-01-15 3:30,0,0.2
2832,2020-01-13 4:30,1,2,2020-01-14 4:30,0,0.0,2020-01-15 4:30,0,0.2
2833,2020-01-13 6:00,2,2,2020-01-14 6:00,0,0.1,2020-01-15 6:00,0,0.1
2834,2020-01-13 10:00,1,1,2020-01-14 10:00,0,0.0,2020-01-15 10:00,0,0.2
2835,2020-01-13 12:30,2,1,2020-01-14 12:30,0,0.1,2020-01-15 12:30,0,0.1
2836,2020-01-14 0:00,1,3,2020-01-15 0:00,0,0.3,2020-01-16 0:00,0,0.1
2837,2020-01-14 4:00,2,1,2020-01-15 4:00,0,0.1,2020-01-16 4:00,0,0.0
2838,2020-01-14 6:30,2,3,2020-01-15 6:30,0,0.2,2020-01-16 6:30,0,0.1
2839,2020-01-14 8:00,2,1,2020-01-15 8:00,0,0.4,2020-01-16 8:00,0,0.1
2840,2020-01-14 8:30,2,3,2020-01-15 8:30,0,0.2,2020-01-16 8:30,0,0.1
2841,2020-01-14 17:30,1,1,2020-01-15 17:30,0,0.0,2020-01-16 17:30,0,0.0
2842,2020-01-14 20:00,1,3,2020-01-15 20:00,0,0.1,2020-01-16 20:00,0,0.0
2843,2020-01-15 0:30,1,2,2020-01-16 0:30,0,0.0,2020-01-17 0:30,0,0.0
2844,2020-01-15 1:00,1,3,2020-01-16 1:00,0,0.0,2020-01-17 1:00,0,0.2
2845,2020-01-15 3:30,2,1,2020-01-16 3:30,0,0.0,2020-01-17 3:30,0,0.0
2846,2020-01-15 4:30,2,1,2020-01-16 4:30,0,0.0,2020-01-17 4:30,0,0.0
2847,2020-01-15 5:00,2,2,2020-01-16 5:00,0,0.1,2020-01-17 5:00,0,0.0
2848,2020-01-15 7:00,2,2,2020-01-16 7:00,0,0.1,2020-01-17 7:00,0,0.1
2849,2020-01-15 7:30,1,2,2020-01-16 7:30,0,0.0,2020-01-17 7:30,0,0.0
2850,2020-01-15 12:00,2,1,2020-01-16 12:00,0,0.0,2020-01-17 12:00,0,0.1
2851,2020-01-15 14:00,2,1,2020-01-16 14:00,0,0.0,2020-01-17 14:00,0,0.0
2852,2020-01-15 16:00,1,3,2020-01-16 16:00,0,0.0,2020-01-17 16:00,0,0.0
2853,2020-01-15 17:30,1,2,2020-01-16 17:30,0,0.1,2020-01-17 17:30,0,0.0
2854,2020-01-15 17:30,2,1,2020-01-16 17:30,0,0.1,2020-01-17 17:30,0,0.0
2855,2020-01-21 6:30,1,1,2020-01-22 6:30,0,0.0,2020-01-23 6:30,0,0.0
2856,2020-01-21 8:00,1,3,2020-01-22 8:00,0,0.0,2020-01-23 8:00,0,0.3
2857,2020-01-21 23:30,1,3,2020-01-22 23:30,0,0.2,2020-01-23 23:30,0,1.4000000000000001
2858,2020-01-22 2:00,1,1,2020-01-23 2:00,0,0.1,2020-01-24 2:00,0,1.0
2859,2020-01-22 10:00,1,2,2020-01-23 10:00,0,0.7000000000000001,2020-01-24 10:00,0,2.7
2860,2020-01-22 14:00,1,3,2020-01-23 14:00,0,0.3,2020-01-24 14:00,0,0.8999999999999999
2861,2020-01-22 23:00,1,2,2020-01-23 23:00,0,0.3,2020-01-24 23:00,0,0.0
2862,2020-01-22 23:30,1,2,2020-01-23 23:30,0,0.7000000000000001,2020-01-24 23:30,0,0.0
2863,2020-01-23 0:00,1,3,2020-01-24 0:00,0,1.7000000000000002,2020-01-25 0:00,0,0.1
2864,2020-01-23 6:00,1,2,2020-01-24 6:00,0,2.6,2020-01-25 6:00,0,0.1
2865,2020-01-23 10:30,1,3,2020-01-24 10:30,0,2.5,2020-01-25 10:30,0,3.5999999999999996
2866,2020-01-23 14:00,1,1,2020-01-24 14:00,0,0.7000000000000001,2020-01-25 14:00,0,1.9
2867,2020-01-23 17:00,1,3,2020-01-24 17:00,0,1.0,2020-01-25 17:00,0,6.2
2868,2020-01-24 1:00,1,1,2020-01-25 1:00,0,0.0,2020-01-26 1:00,0,0.0
2869,2020-01-24 2:00,1,2,2020-01-25 2:00,0,0.0,2020-01-26 2:00,0,0.1
2870,2020-01-24 2:00,1,3,2020-01-25 2:00,0,0.3,2020-01-26 2:00,0,0.4
2871,2020-01-24 5:00,1,2,2020-01-25 5:00,0,0.0,2020-01-26 5:00,0,0.0
2872,2020-01-24 8:00,1,1,2020-01-25 8:00,0,0.1,2020-01-26 8:00,0,0.0
2873,2020-01-24 11:30,1,1,2020-01-25 11:30,0,3.0,2020-01-26 11:30,0,0.3
2874,2020-01-24 21:00,1,2,2020-01-25 21:00,0,1.2,2020-01-26 21:00,0,0.4
2875,2020-01-25 4:30,1,2,2020-01-26 4:30,0,0.0,2020-01-27 4:30,0,0.4
2876,2020-01-25 7:30,1,2,2020-01-26 7:30,0,0.0,2020-01-27 7:30,0,0.1
2877,2020-01-25 9:00,1,2,2020-01-26 9:00,0,0.0,2020-01-27 9:00,0,0.4
2878,2020-01-25 13:30,1,2,2020-01-26 13:30,0,0.8,2020-01-27 13:30,0,1.0999999999999999
2879,2020-01-26 9:30,1,2,2020-01-27 9:30,0,0.5,2020-01-28 9:30,0,0.2
2880,2020-01-26 13:30,1,1,2020-01-27 13:30,0,0.8,2020-01-28 13:30,0,0.0
2881,2020-01-26 18:00,1,3,2020-01-27 18:00,0,1.7000000000000002,2020-01-28 18:00,0,0.1
2882,2020-01-26 20:00,1,3,2020-01-27 20:00,0,5.1,2020-01-28 20:00,0,0.2
2883,2020-01-26 20:30,1,2,2020-01-27 20:30,0,3.8,2020-01-28 20:30,0,0.2
2884,2020-01-27 1:00,1,3,2020-01-28 1:00,0,1.9,2020-01-29 1:00,0,0.2
2885,2020-01-27 6:00,1,3,2020-01-28 6:00,0,0.6,2020-01-29 6:00,0,0.0
2886,2020-01-27 7:30,1,3,2020-01-28 7:30,0,0.4,2020-01-29 7:30,0,0.0
2887,2020-01-27 20:00,1,3,2020-01-28 20:00,0,0.2,2020-01-29 20:00,0,0.1
2888,2020-01-28 6:00,1,3,2020-01-29 6:00,0,0.0,2020-01-30 6:00,0,0.0
2889,2020-01-28 9:30,1,2,2020-01-29 9:30,0,0.0,2020-01-30 9:30,0,0.1
2890,2020-01-28 14:30,1,1,2020-01-29 14:30,0,0.2,2020-01-30 14:30,0,0.0
2891,2020-01-28 23:00,1,2,2020-01-29 23:00,0,0.2,2020-01-30 23:00,0,0.1
2892,2020-01-28 23:30,1,3,2020-01-29 23:30,0,0.4,2020-01-30 23:30,0,0.0
2893,2020-01-29 2:00,1,3,2020-01-30 2:00,0,0.0,2020-01-31 2:00,0,0.0
2894,2020-01-29 4:30,1,3,2020-01-30 4:30,0,0.0,2020-01-31 4:30,0,0.2
2895,2020-01-29 11:00,1,2,2020-01-30 11:00,0,0.0,2020-01-31 11:00,0,0.0
2896,2020-01-30 3:30,1,2,2020-01-31 3:30,0,0.4,2020-02-01 3:30,0,0.1
2897,2020-01-30 4:30,1,1,2020-01-31 4:30,0,0.0,2020-02-01 4:30,0,0.2
2898,2020-01-30 7:30,1,2,2020-01-31 7:30,0,0.0,2020-02-01 7:30,0,0.1
2899,2020-01-30 16:00,1,3,2020-01-31 16:00,0,0.0,2020-02-01 16:00,0,0.5
2900,2020-01-30 18:00,1,1,2020-01-31 18:00,0,0.1,2020-02-01 18:00,0,0.3
2901,2020-01-30 19:00,1,3,2020-01-31 19:00,0,0.0,2020-02-01 19:00,0,0.8
2902,2020-01-30 19:30,1,3,2020-01-31 19:30,0,0.0,2020-02-01 19:30,0,0.7000000000000001
2903,2020-01-31 2:30,1,3,2020-02-01 2:30,0,0.2,2020-02-02 2:30,0,0.0
2904,2020-01-31 11:30,1,2,2020-02-01 11:30,0,1.7000000000000002,2020-02-02 11:30,0,0.0
2905,2020-01-31 17:00,1,2,2020-02-01 17:00,0,0.8,2020-02-02 17:00,0,0.0
2906,2020-02-01 0:30,1,2,2020-02-02 0:30,0,0.0,2020-02-03 0:30,0,0.0
2907,2020-02-01 3:00,1,2,2020-02-02 3:00,0,0.0,2020-02-03 3:00,0,0.0
2908,2020-02-02 0:30,1,3,2020-02-03 0:30,0,0.0,2020-02-04 0:30,0,0.0
2909,2020-02-02 4:00,1,2,2020-02-03 4:00,0,0.0,2020-02-04 4:00,0,0.0
2910,2020-02-02 6:00,1,2,2020-02-03 6:00,0,0.0,2020-02-04 6:00,0,0.0
2911,2020-02-02 7:00,1,1,2020-02-03 7:00,0,0.0,2020-02-04 7:00,0,0.0
2912,2020-02-02 13:30,1,1,2020-02-03 13:30,0,0.0,2020-02-04 13:30,0,0.2
2913,2020-02-02 18:00,1,3,2020-02-03 18:00,0,0.0,2020-02-04 18:00,0,0.4
2914,2020-02-02 23:00,1,3,2020-02-03 23:00,0,0.0,2020-02-04 23:00,0,1.0999999999999999
2915,2020-02-02 23:30,1,1,2020-02-03 23:30,0,0.0,2020-02-04 23:30,0,1.0
2916,2020-02-03 0:30,1,2,2020-02-04 0:30,0,0.0,2020-02-05 0:30,0,0.0
2917,2020-02-03 1:00,1,1,2020-02-04 1:00,0,0.0,2020-02-05 1:00,0,0.0
2918,2020-02-03 3:00,1,1,2020-02-04 3:00,0,0.0,2020-02-05 3:00,0,0.0
2919,2020-02-03 5:30,1,2,2020-02-04 5:30,0,0.0,2020-02-05 5:30,0,0.0
2920,2020-02-03 12:00,1,2,2020-02-04 12:00,0,0.1,2020-02-05 12:00,0,0.0
2921,2020-02-03 13:00,1,1,2020-02-04 13:00,0,0.1,2020-02-05 13:00,0,0.0
2922,2020-02-03 14:30,1,1,2020-02-04 14:30,0,0.4,2020-02-05 14:30,0,0.0
2923,2020-02-03 16:00,1,3,2020-02-04 16:00,0,0.2,2020-02-05 16:00,0,0.0
2924,2020-02-03 19:30,1,2,2020-02-04 19:30,0,0.4,2020-02-05 19:30,0,0.0
2925,2020-02-03 20:00,1,3,2020-02-04 20:00,0,4.3999999999999995,2020-02-05 20:00,0,0.0
2926,2020-02-04 6:00,1,1,2020-02-05 6:00,0,0.0,2020-02-06 6:00,0,0.1
2927,2020-02-04 13:00,1,3,2020-02-05 13:00,0,0.0,2020-02-06 13:00,0,0.0
2928,2020-02-04 18:30,1,1,2020-02-05 18:30,0,0.0,2020-02-06 18:30,0,0.0
2929,2020-02-05 10:30,1,2,2020-02-06 10:30,0,0.0,2020-02-07 10:30,0,0.0
2930,2020-02-05 16:00,1,1,2020-02-06 16:00,0,0.0,2020-02-07 16:00,0,0.0
2931,2020-02-05 17:00,1,2,2020-02-06 17:00,0,0.0,2020-02-07 17:00,0,0.1
2932,2020-02-05 18:30,1,3,2020-02-06 18:30,0,0.0,2020-02-07 18:30,0,0.6
2933,2020-02-05 20:00,1,1,2020-02-06 20:00,0,0.0,2020-02-07 20:00,0,0.0
2934,2020-02-06 3:30,1,1,2020-02-07 3:30,0,0.0,2020-02-08 3:30,0,0.3
2935,2020-02-06 7:00,1,3,2020-02-07 7:00,0,0.0,2020-02-08 7:00,0,0.0
2936,2020-02-06 11:30,1,2,2020-02-07 11:30,0,0.0,2020-02-08 11:30,0,0.0
2937,2020-02-06 12:30,1,2,2020-02-07 12:30,0,0.0,2020-02-08 12:30,0,0.0
2938,2020-02-06 21:30,1,1,2020-02-07 21:30,0,0.0,2020-02-08 21:30,0,0.0
2939,2020-02-07 2:00,1,3,2020-02-08 2:00,0,0.0,2020-02-09 2:00,0,0.0
2940,2020-02-07 9:30,1,1,2020-02-08 9:30,0,0.0,2020-02-09 9:30,0,0.0
2941,2020-02-07 13:30,1,2,2020-02-08 13:30,0,0.0,2020-02-09 13:30,0,0.0
2942,2020-02-07 15:30,2,2,2020-02-08 15:30,0,0.0,2020-02-09 15:30,0,0.0
2943,2020-02-07 23:30,2,3,2020-02-08 23:30,0,0.0,2020-02-09 23:30,0,0.0
2944,2020-02-08 0:30,1,2,2020-02-09 0:30,0,0.0,2020-02-10 0:30,0,0.0
2945,2020-02-08 2:00,1,3,2020-02-09 2:00,0,0.0,2020-02-10 2:00,0,0.1
2946,2020-02-08 3:30,1,2,2020-02-09 3:30,0,0.0,2020-02-10 3:30,0,0.0
2947,2020-02-08 4:00,1,3,2020-02-09 4:00,0,0.0,2020-02-10 4:00,0,0.2
2948,2020-02-08 7:30,1,2,2020-02-09 7:30,0,0.0,2020-02-10 7:30,0,0.0
2949,2020-02-08 9:30,1,3,2020-02-09 9:30,0,0.0,2020-02-10 9:30,0,0.1
2950,2020-02-08 11:30,2,2,2020-02-09 11:30,0,0.0,2020-02-10 11:30,0,0.0
2951,2020-02-08 12:30,2,2,2020-02-09 12:30,0,0.0,2020-02-10 12:30,0,0.0
2952,2020-02-08 17:00,1,3,2020-02-09 17:00,0,0.0,2020-02-10 17:00,0,0.0
2953,2020-02-08 18:00,2,3,2020-02-09 18:00,0,0.0,2020-02-10 18:00,0,0.0
2954,2020-02-08 18:30,2,1,2020-02-09 18:30,0,0.0,2020-02-10 18:30,0,0.0
2955,2020-02-08 23:00,1,2,2020-02-09 23:00,0,0.0,2020-02-10 23:00,0,0.0
2956,2020-02-09 0:00,2,3,2020-02-10 0:00,0,0.0,2020-02-11 0:00,0,0.0
2957,2020-02-09 2:00,1,2,2020-02-10 2:00,0,0.0,2020-02-11 2:00,0,0.0
2958,2020-02-09 17:30,2,1,2020-02-10 17:30,0,0.0,2020-02-11 17:30,0,0.1
2959,2020-02-09 19:30,2,3,2020-02-10 19:30,0,0.0,2020-02-11 19:30,0,0.1
2960,2020-02-09 21:00,1,1,2020-02-10 21:00,0,0.0,2020-02-11 21:00,0,0.0
2961,2020-02-09 22:00,2,1,2020-02-10 22:00,0,0.0,2020-02-11 22:00,0,0.1
2962,2020-02-09 23:00,1,2,2020-02-10 23:00,0,0.0,2020-02-11 23:00,0,0.1
2963,2020-02-09 23:00,2,3,2020-02-10 23:00,0,0.0,2020-02-11 23:00,0,0.1
2964,2020-02-09 23:30,1,3,2020-02-10 23:30,0,0.0,2020-02-11 23:30,0,0.5
2965,2020-02-10 3:00,2,1,2020-02-11 3:00,0,0.0,2020-02-12 3:00,0,0.3
2966,2020-02-10 4:00,1,3,2020-02-11 4:00,0,0.0,2020-02-12 4:00,0,1.9
2967,2020-02-10 7:00,2,1,2020-02-11 7:00,0,0.0,2020-02-12 7:00,0,0.8999999999999999
2968,2020-02-10 8:30,2,1,2020-02-11 8:30,0,0.1,2020-02-12 8:30,0,3.1
2969,2020-02-10 9:30,1,2,2020-02-11 9:30,0,0.0,2020-02-12 9:30,1,10.6
2970,2020-02-10 11:30,2,3,2020-02-11 11:30,0,0.0,2020-02-12 11:30,0,4.2
2971,2020-02-10 12:00,1,3,2020-02-11 12:00,0,0.1,2020-02-12 12:00,1,17.8
2972,2020-02-10 15:00,2,1,2020-02-11 15:00,0,0.4,2020-02-12 15:00,1,9.6
2973,2020-02-10 15:00,1,2,2020-02-11 15:00,0,0.2,2020-02-12 15:00,1,16.400000000000002
2974,2020-02-10 15:30,2,1,2020-02-11 15:30,0,0.4,2020-02-12 15:30,1,9.0
2975,2020-02-10 15:30,1,2,2020-02-11 15:30,0,0.2,2020-02-12 15:30,1,17.2
2976,2020-02-10 15:30,2,2,2020-02-11 15:30,0,0.0,2020-02-12 15:30,0,6.800000000000001
2977,2020-02-10 16:00,1,1,2020-02-11 16:00,0,0.0,2020-02-12 16:00,1,10.9
2978,2020-02-10 16:00,2,2,2020-02-11 16:00,0,0.0,2020-02-12 16:00,0,6.6000000000000005
2979,2020-02-10 16:30,1,1,2020-02-11 16:30,0,0.0,2020-02-12 16:30,1,8.799999999999999
2980,2020-02-10 16:30,2,1,2020-02-11 16:30,0,0.1,2020-02-12 16:30,1,8.3
2981,2020-02-10 16:30,1,2,2020-02-11 16:30,0,0.0,2020-02-12 16:30,1,16.3
2982,2020-02-10 16:30,1,3,2020-02-11 16:30,0,0.0,2020-02-12 16:30,1,22.2
2983,2020-02-10 17:00,1,1,2020-02-11 17:00,0,0.0,2020-02-12 17:00,1,9.4
2984,2020-02-10 17:30,1,3,2020-02-11 17:30,0,0.0,2020-02-12 17:30,1,21.7
2985,2020-02-10 18:00,1,1,2020-02-11 18:00,0,0.0,2020-02-12 18:00,1,9.1
2986,2020-02-10 18:00,1,3,2020-02-11 18:00,0,0.0,2020-02-12 18:00,1,22.400000000000002
2987,2020-02-10 18:30,2,1,2020-02-11 18:30,0,0.1,2020-02-12 18:30,1,8.200000000000001
2988,2020-02-10 18:30,1,2,2020-02-11 18:30,0,0.1,2020-02-12 18:30,1,15.9
2989,2020-02-10 18:30,2,2,2020-02-11 18:30,0,0.0,2020-02-12 18:30,0,5.1
2990,2020-02-10 19:00,1,3,2020-02-11 19:00,0,0.1,2020-02-12 19:00,1,20.9
2991,2020-02-10 19:30,2,1,2020-02-11 19:30,0,0.1,2020-02-12 19:30,1,8.7
2992,2020-02-10 19:30,1,2,2020-02-11 19:30,0,0.1,2020-02-12 19:30,1,16.0
2993,2020-02-10 20:30,2,1,2020-02-11 20:30,0,0.1,2020-02-12 20:30,1,9.1
2994,2020-02-10 20:30,1,2,2020-02-11 20:30,0,0.0,2020-02-12 20:30,1,15.2
2995,2020-02-10 20:30,2,2,2020-02-11 20:30,0,0.0,2020-02-12 20:30,0,6.800000000000001
2996,2020-02-10 21:00,1,3,2020-02-11 21:00,0,0.0,2020-02-12 21:00,1,20.599999999999998
2997,2020-02-10 21:30,2,1,2020-02-11 21:30,0,0.1,2020-02-12 21:30,1,8.1
2998,2020-02-10 21:30,1,2,2020-02-11 21:30,0,0.0,2020-02-12 21:30,1,15.2
2999,2020-02-10 21:30,2,2,2020-02-11 21:30,0,0.0,2020-02-12 21:30,0,6.6000000000000005
3000,2020-02-10 22:00,2,2,2020-02-11 22:00,0,0.0,2020-02-12 22:00,0,6.0
3001,2020-02-10 22:00,1,3,2020-02-11 22:00,0,0.2,2020-02-12 22:00,1,18.2
3002,2020-02-10 22:30,1,1,2020-02-11 22:30,0,0.1,2020-02-12 22:30,1,8.0
3003,2020-02-10 22:30,2,2,2020-02-11 22:30,0,0.0,2020-02-12 22:30,0,5.0
3004,2020-02-10 22:30,1,3,2020-02-11 22:30,0,0.2,2020-02-12 22:30,1,17.7
3005,2020-02-10 23:30,2,1,2020-02-11 23:30,0,0.1,2020-02-12 23:30,0,7.6
3006,2020-02-10 23:30,1,2,2020-02-11 23:30,0,0.1,2020-02-12 23:30,1,11.899999999999999
3007,2020-02-10 23:30,2,2,2020-02-11 23:30,0,0.1,2020-02-12 23:30,0,5.5
3008,2020-02-10 23:30,1,3,2020-02-11 23:30,0,0.5,2020-02-12 23:30,1,15.9
3009,2020-02-11 1:30,1,2,2020-02-12 1:30,0,1.0,2020-02-13 1:30,0,4.2
3010,2020-02-11 5:30,2,2,2020-02-12 5:30,0,1.0,2020-02-13 5:30,0,0.8
3011,2020-02-11 10:00,1,2,2020-02-12 10:00,1,11.600000000000001,2020-02-13 10:00,0,2.8000000000000003
3012,2020-02-11 14:00,1,2,2020-02-12 14:00,1,16.1,2020-02-13 14:00,0,3.8
3013,2020-02-11 14:30,2,3,2020-02-12 14:30,0,4.7,2020-02-13 14:30,0,2.1
3014,2020-02-11 15:00,2,1,2020-02-12 15:00,1,9.6,2020-02-13 15:00,0,2.9000000000000004
3015,2020-02-11 15:00,1,2,2020-02-12 15:00,1,16.400000000000002,2020-02-13 15:00,0,4.6
3016,2020-02-11 15:00,2,2,2020-02-12 15:00,0,6.9,2020-02-13 15:00,0,2.4
3017,2020-02-11 16:00,1,1,2020-02-12 16:00,1,10.9,2020-02-13 16:00,0,2.9000000000000004
3018,2020-02-11 16:00,2,1,2020-02-12 16:00,1,9.1,2020-02-13 16:00,0,2.6
3019,2020-02-11 16:00,2,2,2020-02-12 16:00,0,6.6000000000000005,2020-02-13 16:00,0,2.4
3020,2020-02-11 16:30,1,1,2020-02-12 16:30,1,8.799999999999999,2020-02-13 16:30,0,3.8
3021,2020-02-11 16:30,2,1,2020-02-12 16:30,1,8.3,2020-02-13 16:30,0,2.1
3022,2020-02-11 16:30,2,2,2020-02-12 16:30,0,6.2,2020-02-13 16:30,0,1.6
3023,2020-02-11 16:30,1,3,2020-02-12 16:30,1,22.2,2020-02-13 16:30,0,4.3999999999999995
3024,2020-02-11 17:00,1,1,2020-02-12 17:00,1,9.4,2020-02-13 17:00,0,3.9
3025,2020-02-11 17:30,1,2,2020-02-12 17:30,1,15.8,2020-02-13 17:30,0,2.9000000000000004
3026,2020-02-11 17:30,1,3,2020-02-12 17:30,1,21.7,2020-02-13 17:30,0,3.9
3027,2020-02-11 18:00,1,1,2020-02-12 18:00,1,9.1,2020-02-13 18:00,0,2.1999999999999997
3028,2020-02-11 18:00,1,3,2020-02-12 18:00,1,22.400000000000002,2020-02-13 18:00,0,2.8000000000000003
3029,2020-02-11 18:30,2,1,2020-02-12 18:30,1,8.200000000000001,2020-02-13 18:30,0,0.7000000000000001
3030,2020-02-11 18:30,2,2,2020-02-12 18:30,0,5.1,2020-02-13 18:30,0,1.0999999999999999
3031,2020-02-11 19:00,1,3,2020-02-12 19:00,1,20.9,2020-02-13 19:00,0,2.1
3032,2020-02-11 19:30,2,1,2020-02-12 19:30,1,8.7,2020-02-13 19:30,0,0.7000000000000001
3033,2020-02-11 19:30,1,2,2020-02-12 19:30,1,16.0,2020-02-13 19:30,0,2.1
3034,2020-02-11 19:30,2,2,2020-02-12 19:30,0,6.2,2020-02-13 19:30,0,0.7000000000000001
3035,2020-02-11 20:00,1,2,2020-02-12 20:00,1,15.299999999999999,2020-02-13 20:00,0,2.1999999999999997
3036,2020-02-11 20:30,2,1,2020-02-12 20:30,1,9.1,2020-02-13 20:30,0,0.8
3037,2020-02-11 20:30,1,2,2020-02-12 20:30,1,15.2,2020-02-13 20:30,0,2.7
3038,2020-02-11 20:30,2,2,2020-02-12 20:30,0,6.800000000000001,2020-02-13 20:30,0,0.8
3039,2020-02-11 20:30,2,3,2020-02-12 20:30,0,5.0,2020-02-13 20:30,0,1.0999999999999999
3040,2020-02-11 21:00,2,1,2020-02-12 21:00,1,8.7,2020-02-13 21:00,0,0.8
3041,2020-02-11 21:00,1,2,2020-02-12 21:00,1,15.6,2020-02-13 21:00,0,2.8000000000000003
3042,2020-02-11 21:00,2,2,2020-02-12 21:00,0,7.1,2020-02-13 21:00,0,0.7000000000000001
3043,2020-02-11 21:00,1,3,2020-02-12 21:00,1,20.599999999999998,2020-02-13 21:00,0,3.2
3044,2020-02-11 22:00,1,3,2020-02-12 22:00,1,18.2,2020-02-13 22:00,0,3.3000000000000003
3045,2020-02-11 22:30,1,1,2020-02-12 22:30,1,8.0,2020-02-13 22:30,0,1.7000000000000002
3046,2020-02-11 22:30,1,3,2020-02-12 22:30,1,17.7,2020-02-13 22:30,0,3.0
3047,2020-02-11 23:30,2,1,2020-02-12 23:30,0,7.6,2020-02-13 23:30,0,0.2
3048,2020-02-11 23:30,2,2,2020-02-12 23:30,0,5.5,2020-02-13 23:30,0,0.4
3049,2020-02-11 23:30,1,3,2020-02-12 23:30,1,15.9,2020-02-13 23:30,0,2.1
3050,2020-02-12 0:00,2,1,2020-02-13 0:00,0,2.8000000000000003,2020-02-14 0:00,0,0.6
3051,2020-02-12 0:00,1,2,2020-02-13 0:00,0,5.2,2020-02-14 0:00,0,1.2
3052,2020-02-12 0:00,2,2,2020-02-13 0:00,0,2.0,2020-02-14 0:00,0,0.1
3053,2020-02-12 0:00,2,3,2020-02-13 0:00,0,1.9,2020-02-14 0:00,0,0.5
3054,2020-02-12 0:30,1,2,2020-02-13 0:30,0,5.4,2020-02-14 0:30,0,1.7999999999999998
3055,2020-02-12 0:30,1,1,2020-02-13 0:30,0,3.0,2020-02-14 0:30,0,1.0999999999999999
3056,2020-02-12 1:00,1,2,2020-02-13 1:00,0,4.5,2020-02-14 1:00,0,2.1999999999999997
3057,2020-02-12 1:00,2,2,2020-02-13 1:00,0,2.3,2020-02-14 1:00,0,0.1
3058,2020-02-12 1:30,1,2,2020-02-13 1:30,0,4.2,2020-02-14 1:30,0,1.7000000000000002
3059,2020-02-12 1:30,2,1,2020-02-13 1:30,0,2.4,2020-02-14 1:30,0,0.6
3060,2020-02-12 2:00,1,2,2020-02-13 2:00,0,3.9,2020-02-14 2:00,0,1.7999999999999998
3061,2020-02-12 9:00,2,1,2020-02-13 9:00,0,1.4000000000000001,2020-02-14 9:00,0,0.4
3062,2020-02-12 11:00,1,3,2020-02-13 11:00,0,4.3999999999999995,2020-02-14 11:00,0,0.8999999999999999
