MEA_DDHR,PLANT,LOC,X24H_TMA,X24H_COND_LOC,X24H_COND_LOC_PROB,X48H_TMA,X48H_COND_LOC,X48H_COND_LOC_PROB
2020-01-10 12:30,1,1,2020-01-11 12:30,0,0,2020-01-12 12:30,0,0
2020-01-10 13:00,2,3,2020-01-11 13:00,0,0,2020-01-12 13:00,0,0
2020-01-10 15:30,1,3,2020-01-11 15:30,0,0,2020-01-12 15:30,0,4.41E-05
2020-01-10 19:30,1,2,2020-01-11 19:30,0,4.30E-05,2020-01-12 19:30,0,3.31E-05
2020-01-10 21:00,2,1,2020-01-11 21:00,0,4.15E-05,2020-01-12 21:00,0,2.35E-05
2020-01-11 0:30,2,3,2020-01-12 0:30,0,7.85E-05,2020-01-13 0:30,0,3.30E-05
2020-01-11 1:00,1,2,2020-01-12 1:00,0,3.99E-05,2020-01-13 1:00,0,3.31E-05
2020-01-11 1:30,2,3,2020-01-12 1:30,0,4.97E-05,2020-01-13 1:30,0,3.30E-05
2020-01-11 5:00,1,3,2020-01-12 5:00,0,6.29E-05,2020-01-13 5:00,0,4.66E-05
2020-01-11 9:00,1,2,2020-01-12 9:00,0,2.99E-05,2020-01-13 9:00,0,2.52E-05
2020-01-11 15:30,1,1,2020-01-12 15:30,0,4.87E-05,2020-01-13 15:30,0,0
2020-01-11 16:00,2,3,2020-01-12 16:00,0,0,2020-01-13 16:00,0,0
2020-01-11 17:00,2,2,2020-01-12 17:00,0,4.62E-05,2020-01-13 17:00,0,0
2020-01-11 17:30,2,3,2020-01-12 17:30,0,4.18E-05,2020-01-13 17:30,0,0
2020-01-11 19:00,2,2,2020-01-12 19:00,0,3.29E-05,2020-01-13 19:00,0,1.83E-05
2020-01-11 20:30,2,1,2020-01-12 20:30,0,2.12E-05,2020-01-13 20:30,0,1.60E-05
2020-01-11 23:30,2,2,2020-01-12 23:30,0,3.30E-05,2020-01-13 23:30,0,2.06E-05
2020-01-12 0:00,1,2,2020-01-13 0:00,0,2.73E-05,2020-01-14 0:00,0,2.32E-05
2020-01-12 1:30,1,1,2020-01-13 1:30,0,3.30E-05,2020-01-14 1:30,0,6.19E-05
2020-01-12 2:00,2,1,2020-01-13 2:00,0,2.23E-05,2020-01-14 2:00,0,2.21E-05
2020-01-12 3:00,2,2,2020-01-13 3:00,0,2.98E-05,2020-01-14 3:00,0,2.91E-05
2020-01-12 5:00,1,3,2020-01-13 5:00,0,4.66E-05,2020-01-14 5:00,0,4.48E-05
2020-01-12 6:00,1,1,2020-01-13 6:00,0,8.20E-05,2020-01-14 6:00,0,7.42E-05
2020-01-12 7:00,1,1,2020-01-13 7:00,0,0.000145716,2020-01-14 7:00,0,2.92E-05
2020-01-12 14:00,2,1,2020-01-13 14:00,0,0,2020-01-14 14:00,0,0
2020-01-12 14:30,2,1,2020-01-13 14:30,0,0,2020-01-14 14:30,0,0
2020-01-12 19:30,2,3,2020-01-13 19:30,0,1.83E-05,2020-01-14 19:30,0,2.60E-05
2020-01-12 22:30,1,1,2020-01-13 22:30,0,2.03E-05,2020-01-14 22:30,0,2.08E-05
2020-01-13 1:00,1,3,2020-01-14 1:00,0,4.25E-05,2020-01-15 1:00,0,2.39E-05
2020-01-13 2:00,1,3,2020-01-14 2:00,0,3.46E-05,2020-01-15 2:00,0,3.04E-05
2020-01-13 3:30,2,3,2020-01-14 3:30,0,2.70E-05,2020-01-15 3:30,0,3.94E-05
2020-01-13 3:30,1,1,2020-01-14 3:30,0,3.37E-05,2020-01-15 3:30,0,3.63E-05
2020-01-13 4:30,1,2,2020-01-14 4:30,0,5.57E-05,2020-01-15 4:30,0,5.94E-05
2020-01-13 6:00,2,2,2020-01-14 6:00,0,5.93E-05,2020-01-15 6:00,0,4.28E-05
2020-01-13 10:00,1,1,2020-01-14 10:00,0,2.08E-05,2020-01-15 10:00,0,2.73E-05
2020-01-13 12:30,2,1,2020-01-14 12:30,0,0,2020-01-15 12:30,0,0
2020-01-14 0:00,1,3,2020-01-15 0:00,0,1.84E-05,2020-01-16 0:00,0,5.12E-05
2020-01-14 4:00,2,1,2020-01-15 4:00,0,3.98E-05,2020-01-16 4:00,0,3.80E-05
2020-01-14 6:30,2,3,2020-01-15 6:30,0,4.71E-05,2020-01-16 6:30,0,5.37E-05
2020-01-14 8:00,2,1,2020-01-15 8:00,0,4.39E-05,2020-01-16 8:00,0,4.21E-05
2020-01-14 8:30,2,3,2020-01-15 8:30,0,4.85E-05,2020-01-16 8:30,0,6.99E-05
2020-01-14 17:30,1,1,2020-01-15 17:30,0,2.29E-05,2020-01-16 17:30,0,0
2020-01-14 20:00,1,3,2020-01-15 20:00,0,3.30E-05,2020-01-16 20:00,0,0
2020-01-15 0:30,1,2,2020-01-16 0:30,0,7.46E-05,2020-01-17 0:30,0,2.11E-05
2020-01-15 1:00,1,3,2020-01-16 1:00,0,6.53E-05,2020-01-17 1:00,0,2.11E-05
2020-01-15 3:30,2,1,2020-01-16 3:30,0,4.16E-05,2020-01-17 3:30,0,2.00E-05
2020-01-15 4:30,2,1,2020-01-16 4:30,0,3.80E-05,2020-01-17 4:30,0,2.50E-05
2020-01-15 5:00,2,2,2020-01-16 5:00,0,6.66E-05,2020-01-17 5:00,0,4.00E-05
2020-01-15 7:00,2,2,2020-01-16 7:00,0,6.08E-05,2020-01-17 7:00,0,8.84E-05
2020-01-15 7:30,1,2,2020-01-16 7:30,0,7.46E-05,2020-01-17 7:30,0,7.93E-05
2020-01-15 12:00,2,1,2020-01-16 12:00,0,0,2020-01-17 12:00,0,0
2020-01-15 14:00,2,1,2020-01-16 14:00,0,0,2020-01-17 14:00,0,0
2020-01-15 16:00,1,3,2020-01-16 16:00,0,0,2020-01-17 16:00,0,0
2020-01-15 17:30,1,2,2020-01-16 17:30,0,0,2020-01-17 17:30,0,0
2020-01-15 17:30,2,1,2020-01-16 17:30,0,0,2020-01-17 17:30,0,0
2020-01-21 6:30,1,1,2020-01-22 6:30,0,2.55E-05,2020-01-23 6:30,0,0.000144812
2020-01-21 8:00,1,3,2020-01-22 8:00,0,2.32E-05,2020-01-23 8:00,0,0.000123821
2020-01-21 23:30,1,3,2020-01-22 23:30,0,0.000316705,2020-01-23 23:30,0,0.000676041
2020-01-22 2:00,1,1,2020-01-23 2:00,0,0.001089676,2020-01-24 2:00,0,0.101056329
2020-01-22 10:00,1,2,2020-01-23 10:00,0,7.21E-05,2020-01-24 10:00,0,0.000782346
2020-01-22 14:00,1,3,2020-01-23 14:00,0,0,2020-01-24 14:00,0,0
2020-01-22 23:00,1,2,2020-01-23 23:00,0,0.000887995,2020-01-24 23:00,0,0.000126328
2020-01-22 23:30,1,2,2020-01-23 23:30,0,0.000928749,2020-01-24 23:30,0,0.000126471
2020-01-23 0:00,1,3,2020-01-24 0:00,0,0.000343549,2020-01-25 0:00,0,7.16E-05
2020-01-23 6:00,1,2,2020-01-24 6:00,0,0.000659083,2020-01-25 6:00,0,0.011492871
2020-01-23 10:30,1,3,2020-01-24 10:30,0,6.17E-05,2020-01-25 10:30,0,0.001064898
2020-01-23 14:00,1,1,2020-01-24 14:00,0,0,2020-01-25 14:00,0,0.000624659
2020-01-23 17:00,1,3,2020-01-24 17:00,0,6.14E-05,2020-01-25 17:00,0,0.000796282
2020-01-24 1:00,1,1,2020-01-25 1:00,0,0.000109774,2020-01-26 1:00,0,0.019656272
2020-01-24 2:00,1,2,2020-01-25 2:00,0,9.95E-05,2020-01-26 2:00,0,0.01146357
2020-01-24 2:00,1,3,2020-01-25 2:00,0,8.22E-05,2020-01-26 2:00,0,0.000137737
2020-01-24 5:00,1,2,2020-01-25 5:00,0,0.011492871,2020-01-26 5:00,0,0.011492871
2020-01-24 8:00,1,1,2020-01-25 8:00,0,0.00011155,2020-01-26 8:00,0,0.000110802
2020-01-24 11:30,1,1,2020-01-25 11:30,0,0.000263651,2020-01-26 11:30,0,9.17E-05
2020-01-24 21:00,1,2,2020-01-25 21:00,0,0.059523534,2020-01-26 21:00,0,0
2020-01-25 4:30,1,2,2020-01-26 4:30,0,0.011492871,2020-01-27 4:30,0,0
2020-01-25 7:30,1,2,2020-01-26 7:30,0,0.011492871,2020-01-27 7:30,0,0
2020-01-25 9:00,1,2,2020-01-26 9:00,0,0.00012134,2020-01-27 9:00,0,0
2020-01-25 13:30,1,2,2020-01-26 13:30,0,0,2020-01-27 13:30,0,0
2020-01-26 9:30,1,2,2020-01-27 9:30,0,0,2020-01-28 9:30,0,0.001126484
2020-01-26 13:30,1,1,2020-01-27 13:30,0,0,2020-01-28 13:30,0,0
2020-01-26 18:00,1,3,2020-01-27 18:00,0,0.000981506,2020-01-28 18:00,0,0.000249813
2020-01-26 20:00,1,3,2020-01-27 20:00,0,0.001454584,2020-01-28 20:00,0,0.081435298
2020-01-26 20:30,1,2,2020-01-27 20:30,0,0.001145818,2020-01-28 20:30,0,0.000216245
2020-01-27 1:00,1,3,2020-01-28 1:00,1,0.352936852,2020-01-29 1:00,0,0.000189532
2020-01-27 6:00,1,3,2020-01-28 6:00,0,0.001877407,2020-01-29 6:00,0,0.001982683
2020-01-27 7:30,1,3,2020-01-28 7:30,0,0.001952537,2020-01-29 7:30,0,0.003222908
2020-01-27 20:00,1,3,2020-01-28 20:00,0,0.081435298,2020-01-29 20:00,0,7.25E-05
2020-01-28 6:00,1,3,2020-01-29 6:00,0,0.001982683,2020-01-30 6:00,0,0.000264542
2020-01-28 9:30,1,2,2020-01-29 9:30,0,7.55E-05,2020-01-30 9:30,0,0.00083566
2020-01-28 14:30,1,1,2020-01-29 14:30,0,0,2020-01-30 14:30,0,0
2020-01-28 23:00,1,2,2020-01-29 23:00,0,0.000581094,2020-01-30 23:00,0,0.000547742
2020-01-28 23:30,1,3,2020-01-29 23:30,0,0.000324902,2020-01-30 23:30,0,0.000337797
2020-01-29 2:00,1,3,2020-01-30 2:00,0,0.000694664,2020-01-31 2:00,0,0.000308339
2020-01-29 4:30,1,3,2020-01-30 4:30,0,0.000195713,2020-01-31 4:30,0,0.000324281
2020-01-29 11:00,1,2,2020-01-30 11:00,0,0,2020-01-31 11:00,0,5.77E-05
2020-01-30 3:30,1,2,2020-01-31 3:30,0,0.000441275,2020-02-01 3:30,0,7.96E-05
2020-01-30 4:30,1,1,2020-01-31 4:30,0,0.000540846,2020-02-01 4:30,0,8.85E-05
2020-01-30 7:30,1,2,2020-01-31 7:30,0,9.70E-05,2020-02-01 7:30,0,7.68E-05
2020-01-30 16:00,1,3,2020-01-31 16:00,0,0,2020-02-01 16:00,0,0
2020-01-30 18:00,1,1,2020-01-31 18:00,0,4.46E-05,2020-02-01 18:00,0,0.008578042
2020-01-30 19:00,1,3,2020-01-31 19:00,0,6.08E-05,2020-02-01 19:00,0,0.000916613
2020-01-30 19:30,1,3,2020-01-31 19:30,0,6.08E-05,2020-02-01 19:30,0,0.000397912
2020-01-31 2:30,1,3,2020-02-01 2:30,0,8.70E-05,2020-02-02 2:30,0,5.96E-05
2020-01-31 11:30,1,2,2020-02-01 11:30,0,0.000334032,2020-02-02 11:30,0,3.91E-05
2020-01-31 17:00,1,2,2020-02-01 17:00,0,6.21E-05,2020-02-02 17:00,0,0
2020-02-01 0:30,1,2,2020-02-02 0:30,0,7.24E-05,2020-02-03 0:30,0,8.66E-05
2020-02-01 3:00,1,2,2020-02-02 3:00,0,5.37E-05,2020-02-03 3:00,0,0.000620777
2020-02-02 0:30,1,3,2020-02-03 0:30,0,8.19E-05,2020-02-04 0:30,0,1.61E-05
2020-02-02 4:00,1,2,2020-02-03 4:00,0,0.000613554,2020-02-04 4:00,0,5.27E-05
2020-02-02 6:00,1,2,2020-02-03 6:00,0,3.12E-05,2020-02-04 6:00,0,6.38E-05
2020-02-02 7:00,1,1,2020-02-03 7:00,0,2.71E-05,2020-02-04 7:00,0,8.29E-05
2020-02-02 13:30,1,1,2020-02-03 13:30,0,0,2020-02-04 13:30,0,0
2020-02-02 18:00,1,3,2020-02-03 18:00,0,0,2020-02-04 18:00,0,4.63E-05
2020-02-02 23:00,1,3,2020-02-03 23:00,0,2.53E-05,2020-02-04 23:00,0,3.68E-05
2020-02-02 23:30,1,1,2020-02-03 23:30,0,4.73E-05,2020-02-04 23:30,0,2.73E-05
2020-02-03 0:30,1,2,2020-02-04 0:30,0,1.61E-05,2020-02-05 0:30,0,1.56E-05
2020-02-03 1:00,1,1,2020-02-04 1:00,0,1.56E-05,2020-02-05 1:00,0,1.45E-05
2020-02-03 3:00,1,1,2020-02-04 3:00,0,3.37E-05,2020-02-05 3:00,0,0
2020-02-03 5:30,1,2,2020-02-04 5:30,0,5.27E-05,2020-02-05 5:30,0,1.44E-05
2020-02-03 12:00,1,2,2020-02-04 12:00,0,0,2020-02-05 12:00,0,0
2020-02-03 13:00,1,1,2020-02-04 13:00,0,0,2020-02-05 13:00,0,0
2020-02-03 14:30,1,1,2020-02-04 14:30,0,0,2020-02-05 14:30,0,0
2020-02-03 16:00,1,3,2020-02-04 16:00,0,0,2020-02-05 16:00,0,0
2020-02-03 19:30,1,2,2020-02-04 19:30,0,0.000882027,2020-02-05 19:30,0,0
2020-02-03 20:00,1,3,2020-02-04 20:00,0,0.000525537,2020-02-05 20:00,0,0
2020-02-04 6:00,1,1,2020-02-05 6:00,0,1.39E-05,2020-02-06 6:00,0,1.70E-05
2020-02-04 13:00,1,3,2020-02-05 13:00,0,0,2020-02-06 13:00,0,0
2020-02-04 18:30,1,1,2020-02-05 18:30,0,0,2020-02-06 18:30,0,0
2020-02-05 10:30,1,2,2020-02-06 10:30,0,0,2020-02-07 10:30,0,0
2020-02-05 16:00,1,1,2020-02-06 16:00,0,0,2020-02-07 16:00,0,4.73E-05
2020-02-05 17:00,1,2,2020-02-06 17:00,0,0,2020-02-07 17:00,0,2.79E-05
2020-02-05 18:30,1,3,2020-02-06 18:30,0,0,2020-02-07 18:30,0,2.56E-05
2020-02-05 20:00,1,1,2020-02-06 20:00,0,1.34E-05,2020-02-07 20:00,0,3.15E-05
2020-02-06 3:30,1,1,2020-02-07 3:30,0,1.82E-05,2020-02-08 3:30,0,7.03E-05
2020-02-06 7:00,1,3,2020-02-07 7:00,0,1.98E-05,2020-02-08 7:00,0,2.55E-05
2020-02-06 11:30,1,2,2020-02-07 11:30,0,0,2020-02-08 11:30,0,0
2020-02-06 12:30,1,2,2020-02-07 12:30,0,0,2020-02-08 12:30,0,0
2020-02-06 21:30,1,1,2020-02-07 21:30,0,3.47E-05,2020-02-08 21:30,0,1.40E-05
2020-02-07 2:00,1,3,2020-02-08 2:00,0,7.42E-05,2020-02-09 2:00,0,2.40E-05
2020-02-07 9:30,1,1,2020-02-08 9:30,0,2.67E-05,2020-02-09 9:30,0,1.42E-05
2020-02-07 13:30,1,2,2020-02-08 13:30,0,0,2020-02-09 13:30,0,0
2020-02-07 15:30,2,2,2020-02-08 15:30,0,0,2020-02-09 15:30,0,0
2020-02-07 23:30,2,3,2020-02-08 23:30,0,2.43E-05,2020-02-09 23:30,0,0.00018224
2020-02-08 0:30,1,2,2020-02-09 0:30,0,1.82E-05,2020-02-10 0:30,0,0.000334363
2020-02-08 2:00,1,3,2020-02-09 2:00,0,2.40E-05,2020-02-10 2:00,0,8.43E-05
2020-02-08 3:30,1,2,2020-02-09 3:30,0,2.28E-05,2020-02-10 3:30,0,0.000128703
2020-02-08 4:00,1,3,2020-02-09 4:00,0,2.24E-05,2020-02-10 4:00,0,0.000124143
2020-02-08 7:30,1,2,2020-02-09 7:30,0,3.26E-05,2020-02-10 7:30,0,8.52E-05
2020-02-08 9:30,1,3,2020-02-09 9:30,0,1.43E-05,2020-02-10 9:30,0,0.000429663
2020-02-08 11:30,2,2,2020-02-09 11:30,0,0,2020-02-10 11:30,0,0
2020-02-08 12:30,2,2,2020-02-09 12:30,0,0,2020-02-10 12:30,0,0
2020-02-08 17:00,1,3,2020-02-09 17:00,0,0,2020-02-10 17:00,0,0
2020-02-08 18:00,2,3,2020-02-09 18:00,0,4.62E-05,2020-02-10 18:00,0,0
2020-02-08 18:30,2,1,2020-02-09 18:30,0,4.59E-05,2020-02-10 18:30,0,0
2020-02-08 23:00,1,2,2020-02-09 23:00,0,3.83E-05,2020-02-10 23:00,0,1.56E-05
2020-02-09 0:00,2,3,2020-02-10 0:00,0,3.40E-05,2020-02-11 0:00,0,1.70E-05
2020-02-09 2:00,1,2,2020-02-10 2:00,0,8.92E-05,2020-02-11 2:00,0,1.55E-05
2020-02-09 17:30,2,1,2020-02-10 17:30,0,0,2020-02-11 17:30,0,0
2020-02-09 19:30,2,3,2020-02-10 19:30,0,0,2020-02-11 19:30,0,0
2020-02-09 21:00,1,1,2020-02-10 21:00,0,4.96E-05,2020-02-11 21:00,0,0.000135347
2020-02-09 22:00,2,1,2020-02-10 22:00,0,2.36E-05,2020-02-11 22:00,0,0
2020-02-09 23:00,1,2,2020-02-10 23:00,0,1.56E-05,2020-02-11 23:00,0,0
2020-02-09 23:00,2,3,2020-02-10 23:00,0,1.57E-05,2020-02-11 23:00,0,0
2020-02-09 23:30,1,3,2020-02-10 23:30,0,1.41E-05,2020-02-11 23:30,0,0
2020-02-10 3:00,2,1,2020-02-11 3:00,0,1.52E-05,2020-02-12 3:00,0,0.000208561
2020-02-10 4:00,1,3,2020-02-11 4:00,0,1.55E-05,2020-02-12 4:00,0,5.36E-05
2020-02-10 7:00,2,1,2020-02-11 7:00,0,1.60E-05,2020-02-12 7:00,0,6.92E-07
2020-02-10 8:30,2,1,2020-02-11 8:30,0,4.47E-62,2020-02-12 8:30,0,0.00054678
2020-02-10 9:30,1,2,2020-02-11 9:30,0,0,2020-02-12 9:30,0,0.001095721
2020-02-10 11:30,2,3,2020-02-11 11:30,0,0,2020-02-12 11:30,0,0.005125224
2020-02-10 12:00,1,3,2020-02-11 12:00,0,0,2020-02-12 12:00,0,0.005090661
2020-02-10 15:00,2,1,2020-02-11 15:00,0,0,2020-02-12 15:00,0,2.85E-06
2020-02-10 15:00,1,2,2020-02-11 15:00,0,0,2020-02-12 15:00,0,2.87E-05
2020-02-10 15:30,2,1,2020-02-11 15:30,0,0,2020-02-12 15:30,0,2.41E-06
2020-02-10 15:30,1,2,2020-02-11 15:30,0,0,2020-02-12 15:30,0,2.42E-05
2020-02-10 15:30,2,2,2020-02-11 15:30,0,0,2020-02-12 15:30,0,1.38E-05
2020-02-10 16:00,1,1,2020-02-11 16:00,0,0,2020-02-12 16:00,0,3.55E-05
2020-02-10 16:00,2,2,2020-02-11 16:00,0,0,2020-02-12 16:00,0,1.38E-05
2020-02-10 16:30,1,1,2020-02-11 16:30,0,0,2020-02-12 16:30,0,3.55E-05
2020-02-10 16:30,2,1,2020-02-11 16:30,0,0,2020-02-12 16:30,0,2.41E-06
2020-02-10 16:30,1,2,2020-02-11 16:30,0,0,2020-02-12 16:30,0,2.42E-05
2020-02-10 16:30,1,3,2020-02-11 16:30,0,0,2020-02-12 16:30,0,1.05E-05
2020-02-10 17:00,1,1,2020-02-11 17:00,0,0,2020-02-12 17:00,0,3.55E-05
2020-02-10 17:30,1,3,2020-02-11 17:30,0,0,2020-02-12 17:30,0,1.05E-05
2020-02-10 18:00,1,1,2020-02-11 18:00,0,0,2020-02-12 18:00,0,0.032876824
2020-02-10 18:00,1,3,2020-02-11 18:00,0,0,2020-02-12 18:00,0,0.012846485
2020-02-10 18:30,2,1,2020-02-11 18:30,0,0,2020-02-12 18:30,0,0.002301193
2020-02-10 18:30,1,2,2020-02-11 18:30,0,0,2020-02-12 18:30,0,0.02926583
2020-02-10 18:30,2,2,2020-02-11 18:30,0,0,2020-02-12 18:30,0,0.013046694
2020-02-10 19:00,1,3,2020-02-11 19:00,0,0,2020-02-12 19:00,0,0.006514337
2020-02-10 19:30,2,1,2020-02-11 19:30,0,0,2020-02-12 19:30,0,0.001746699
2020-02-10 19:30,1,2,2020-02-11 19:30,0,0,2020-02-12 19:30,0,0.023067657
2020-02-10 20:30,2,1,2020-02-11 20:30,0,6.67E-05,2020-02-12 20:30,0,0.002160203
2020-02-10 20:30,1,2,2020-02-11 20:30,0,8.23E-05,2020-02-12 20:30,0,0.027518336
2020-02-10 20:30,2,2,2020-02-11 20:30,0,8.04E-05,2020-02-12 20:30,0,0.012255435
2020-02-10 21:00,1,3,2020-02-11 21:00,0,0.00020007,2020-02-12 21:00,0,0.012846485
2020-02-10 21:30,2,1,2020-02-11 21:30,0,0,2020-02-12 21:30,0,0.002301193
2020-02-10 21:30,1,2,2020-02-11 21:30,0,0,2020-02-12 21:30,0,0.02926583
2020-02-10 21:30,2,2,2020-02-11 21:30,0,0,2020-02-12 21:30,0,0.013046694
2020-02-10 22:00,2,2,2020-02-11 22:00,0,0,2020-02-12 22:00,0,0.012255435
2020-02-10 22:00,1,3,2020-02-11 22:00,0,0,2020-02-12 22:00,0,0.01206722
2020-02-10 22:30,1,1,2020-02-11 22:30,0,0,2020-02-12 22:30,0,0.015822342
2020-02-10 22:30,2,2,2020-02-11 22:30,0,0,2020-02-12 22:30,0,0.006212787
2020-02-10 22:30,1,3,2020-02-11 22:30,0,0,2020-02-12 22:30,0,0.006116799
2020-02-10 23:30,2,1,2020-02-11 23:30,0,0,2020-02-12 23:30,0,0.001160802
2020-02-10 23:30,1,2,2020-02-11 23:30,0,0,2020-02-12 23:30,0,0.014963115
2020-02-10 23:30,2,2,2020-02-11 23:30,0,0,2020-02-12 23:30,0,0.006616522
2020-02-10 23:30,1,3,2020-02-11 23:30,0,0,2020-02-12 23:30,0,0.006514337
2020-02-11 1:30,1,2,2020-02-12 1:30,0,0,2020-02-13 1:30,0,0.018888092
2020-02-11 5:30,2,2,2020-02-12 5:30,0,0.001037388,2020-02-13 5:30,0,0.003008325
2020-02-11 10:00,1,2,2020-02-12 10:00,0,0.00587004,2020-02-13 10:00,0,0.00131017
2020-02-11 14:00,1,2,2020-02-12 14:00,0,2.07E-05,2020-02-13 14:00,0,0.000540721
2020-02-11 14:30,2,3,2020-02-12 14:30,0,1.53E-05,2020-02-13 14:30,0,0.000520608
2020-02-11 15:00,2,1,2020-02-12 15:00,0,2.85E-06,2020-02-13 15:00,0,0.000189325
2020-02-11 15:00,1,2,2020-02-12 15:00,0,2.87E-05,2020-02-13 15:00,0,0.000566735
2020-02-11 15:00,2,2,2020-02-12 15:00,0,1.63E-05,2020-02-13 15:00,0,0.000520608
2020-02-11 16:00,1,1,2020-02-12 16:00,0,3.55E-05,2020-02-13 16:00,0,0.001028317
2020-02-11 16:00,2,1,2020-02-12 16:00,0,2.41E-06,2020-02-13 16:00,0,0.000272351
2020-02-11 16:00,2,2,2020-02-12 16:00,0,1.38E-05,2020-02-13 16:00,0,0.000748803
2020-02-11 16:30,1,1,2020-02-12 16:30,0,3.55E-05,2020-02-13 16:30,0,0.001116854
2020-02-11 16:30,2,1,2020-02-12 16:30,0,2.41E-06,2020-02-13 16:30,0,0.000295819
2020-02-11 16:30,2,2,2020-02-12 16:30,0,1.38E-05,2020-02-13 16:30,0,0.000813294
2020-02-11 16:30,1,3,2020-02-12 16:30,0,1.05E-05,2020-02-13 16:30,0,0.000646469
2020-02-11 17:00,1,1,2020-02-12 17:00,0,3.55E-05,2020-02-13 17:00,0,0.001116854
2020-02-11 17:30,1,2,2020-02-12 17:30,0,2.42E-05,2020-02-13 17:30,0,0.001053836
2020-02-11 17:30,1,3,2020-02-12 17:30,0,1.05E-05,2020-02-13 17:30,0,0.000718335
2020-02-11 18:00,1,1,2020-02-12 18:00,0,0.032876824,2020-02-13 18:00,0,0.001463552
2020-02-11 18:00,1,3,2020-02-12 18:00,0,0.012846485,2020-02-13 18:00,0,0.000861127
2020-02-11 18:30,2,1,2020-02-12 18:30,0,0.002301193,2020-02-13 18:30,0,0.000282931
2020-02-11 18:30,2,2,2020-02-12 18:30,0,0.013046694,2020-02-13 18:30,0,0.000801539
2020-02-11 19:00,1,3,2020-02-12 19:00,0,0.006514337,2020-02-13 19:00,0,0.000760329
2020-02-11 19:30,2,1,2020-02-12 19:30,0,0.001746699,2020-02-13 19:30,0,0.000530199
2020-02-11 19:30,1,2,2020-02-12 19:30,0,0.023067657,2020-02-13 19:30,0,0.002163956
2020-02-11 19:30,2,2,2020-02-12 19:30,0,0.009928738,2020-02-13 19:30,0,0.00140432
2020-02-11 20:00,1,2,2020-02-12 20:00,0,1.73E-05,2020-02-13 20:00,1,0.287623973
2020-02-11 20:30,2,1,2020-02-12 20:30,0,0.002160203,2020-02-13 20:30,0,0.000450274
2020-02-11 20:30,1,2,2020-02-12 20:30,0,0.027518336,2020-02-13 20:30,1,0.29577836
2020-02-11 20:30,2,2,2020-02-12 20:30,0,0.012255435,2020-02-13 20:30,0,0.003117351
2020-02-11 20:30,2,3,2020-02-12 20:30,0,0.012255435,2020-02-13 20:30,0,0.003117351
2020-02-11 21:00,2,1,2020-02-12 21:00,0,0.002301193,2020-02-13 21:00,0,0.000358215
2020-02-11 21:00,1,2,2020-02-12 21:00,0,0.02926583,2020-02-13 21:00,1,0.207360759
2020-02-11 21:00,2,2,2020-02-12 21:00,0,0.013046694,2020-02-13 21:00,0,0.002481359
2020-02-11 21:00,1,3,2020-02-12 21:00,0,0.012846485,2020-02-13 21:00,0,0.002337368
2020-02-11 22:00,1,3,2020-02-12 22:00,0,0.01206722,2020-02-13 22:00,0,0.000392809
2020-02-11 22:30,1,1,2020-02-12 22:30,0,0.015822342,2020-02-13 22:30,0,0.05832605
2020-02-11 22:30,1,3,2020-02-12 22:30,0,0.006116799,2020-02-13 22:30,0,0.000392809
2020-02-11 23:30,2,1,2020-02-12 23:30,0,0.001160802,2020-02-13 23:30,0,9.00E-05
2020-02-11 23:30,2,2,2020-02-12 23:30,0,0.006616522,2020-02-13 23:30,0,0.000424031
2020-02-11 23:30,1,3,2020-02-12 23:30,0,0.006514337,2020-02-13 23:30,0,0.00043817
2020-02-12 0:00,2,1,2020-02-13 0:00,0,0.00044953,2020-02-14 0:00,0,1.80E-07
2020-02-12 0:00,1,2,2020-02-13 0:00,0,0.000467104,2020-02-14 0:00,0,1.56E-07
2020-02-12 0:00,2,2,2020-02-13 0:00,0,0.002214644,2020-02-14 0:00,0,1.03E-06
2020-02-12 0:00,2,3,2020-02-13 0:00,0,0.002214644,2020-02-14 0:00,0,1.03E-06
2020-02-12 0:30,1,2,2020-02-13 0:30,0,0.011714773,2020-02-14 0:30,0,1.05E-06
2020-02-12 0:30,1,1,2020-02-13 0:30,0,0.013189636,2020-02-14 0:30,0,1.59E-06
2020-02-12 1:00,1,2,2020-02-13 1:00,0,0.018888092,2020-02-14 1:00,0,1.05E-06
2020-02-12 1:00,2,2,2020-02-13 1:00,0,0.008446547,2020-02-14 1:00,0,4.68E-07
2020-02-12 1:30,1,2,2020-02-13 1:30,0,0.018888092,2020-02-14 1:30,0,1.05E-06
2020-02-12 1:30,2,1,2020-02-13 1:30,0,0.001365566,2020-02-14 1:30,0,7.80E-08
2020-02-12 2:00,1,2,2020-02-13 2:00,0,0.017464875,2020-02-14 2:00,0,1.05E-06
2020-02-12 9:00,2,1,2020-02-13 9:00,1,0.53546862,2020-02-14 9:00,0,0.000177906
2020-02-12 11:00,1,3,2020-02-13 11:00,0,0.000394863,2020-02-14 11:00,0,0.000885005
2020-02-12 17:00,1,3,2020-02-13 17:00,0,0.000646469,2020-02-14 17:00,0,0
2020-02-13 0:30,2,3,2020-02-14 0:30,0,4.68E-07,2020-02-15 0:30,0,0.000352567
2020-02-13 3:30,1,2,2020-02-14 3:30,0,4.18E-05,2020-02-15 3:30,0,0.025956775
2020-02-13 13:00,1,3,2020-02-14 13:00,0,0.000211588,2020-02-15 13:00,0,0
2020-02-13 16:30,1,3,2020-02-14 16:30,0,0,2020-02-15 16:30,0,0
