MEA_DDHR,PLANT,LOC,X24H_TMA,X24H_COND_LOC,X24H_COND_LOC_PROB,X48H_TMA,X48H_COND_LOC,X48H_COND_LOC_PROB
2019-12-29 14:00,2,2,2019-12-30 14:00,1,0.460543133,2019-12-31 14:00,0,0.255160188
2019-12-29 14:00,1,3,2019-12-30 14:00,1,0.475985036,2019-12-31 14:00,0,0.257508623
2019-12-29 14:30,2,1,2019-12-30 14:30,1,0.461649279,2019-12-31 14:30,0,0.259915385
2019-12-29 14:30,1,2,2019-12-30 14:30,1,0.458531862,2019-12-31 14:30,0,0.257508623
2019-12-29 14:30,2,2,2019-12-30 14:30,0,0.432889525,2019-12-31 14:30,0,0.253022233
2019-12-29 14:30,1,3,2019-12-30 14:30,1,0.475985036,2019-12-31 14:30,0,0.263078962
2019-12-29 15:00,1,2,2019-12-30 15:00,1,0.458531862,2019-12-31 15:00,0,0.257508623
2019-12-29 18:00,1,3,2019-12-30 18:00,0,0.279266198,2019-12-31 18:00,0,0.263078962
2019-12-29 18:30,2,1,2019-12-30 18:30,0,0.281799134,2019-12-31 18:30,0,0.265519168
2019-12-30 0:30,2,2,2019-12-31 0:30,0,0.251474148,2020-01-01 0:30,0,0.251474148
2019-12-30 2:30,2,3,2019-12-31 2:30,0,0.253603463,2020-01-01 2:30,0,0.253603463
2019-12-30 4:30,2,2,2019-12-31 4:30,0,0.251100813,2020-01-01 4:30,0,0.248985501
2019-12-30 6:00,1,2,2019-12-31 6:00,0,0.258937402,2020-01-01 6:00,0,0.253424598
2019-12-30 9:00,1,2,2019-12-31 9:00,0,0.258937402,2020-01-01 9:00,0,0.253424598
2019-12-30 12:00,2,2,2019-12-31 12:00,0,0.255160188,2020-01-01 12:00,0,0.276793309
2019-12-30 15:30,2,3,2019-12-31 15:30,0,0.253022233,2020-01-01 15:30,0,0.274540904
2019-12-30 16:30,1,1,2019-12-31 16:30,0,0.267928649,2020-01-01 16:30,0,0.284299165
2019-12-30 17:30,1,2,2019-12-31 17:30,0,0.263078962,2020-01-01 17:30,0,0.263078962
2019-12-30 18:00,2,3,2019-12-31 18:00,0,0.260697563,2020-01-01 18:00,0,0.253022233
2019-12-30 20:00,2,3,2019-12-31 20:00,0,0.260697563,2020-01-01 20:00,0,0.253022233
2019-12-30 22:30,2,1,2019-12-31 22:30,0,0.265519168,2020-01-01 22:30,0,0.444039284
2019-12-31 1:00,1,2,2020-01-01 1:00,0,0.261490886,2020-01-02 1:00,0,0.414567529
2019-12-31 2:00,2,1,2020-01-01 2:00,0,0.258339711,2020-01-02 2:00,0,0.43288104
2019-12-31 2:00,2,2,2020-01-01 2:00,0,0.251474148,2020-01-02 2:00,0,0.399657923
2019-12-31 3:00,1,3,2020-01-01 3:00,0,0.44406365,2020-01-02 3:00,0,0.414567529
2019-12-31 4:00,2,2,2020-01-01 4:00,0,0.248985501,2020-01-02 4:00,0,0.403624644
2019-12-31 5:30,2,1,2020-01-01 5:30,0,0.25580634,2020-01-02 5:30,0,0.249818831
2019-12-31 6:30,2,2,2020-01-01 6:30,0,0.247776227,2020-01-02 6:30,0,0.245187156
2019-12-31 7:00,1,2,2020-01-01 7:00,0,0.253424598,2020-01-02 7:00,0,0.268690856
2019-12-31 10:00,2,3,2020-01-01 10:00,0,0.270285084,2020-01-02 10:00,0,0.270285084
2019-12-31 10:30,1,2,2020-01-01 10:30,0,0.445567936,2020-01-02 10:30,0,0.280770048
2019-12-31 15:00,1,1,2020-01-01 15:00,0,0.282009498,2020-01-02 15:00,0,0.282009498
2019-12-31 20:30,1,2,2020-01-01 20:30,0,0.43895359,2020-01-02 20:30,0,0.44372597
2019-12-31 21:30,2,2,2020-01-01 21:30,0,0.406545323,2020-01-02 21:30,1,0.451074064
2019-12-31 22:00,2,3,2020-01-01 22:00,0,0.270493118,2020-01-02 22:00,0,0.428535321
2020-01-01 0:30,1,3,2020-01-02 0:30,0,0.436933328,2020-01-03 0:30,1,0.464369546
2020-01-01 0:30,1,1,2020-01-02 0:30,0,0.258538867,2020-01-03 0:30,0,0.280350622
2020-01-01 1:00,2,2,2020-01-02 1:00,0,0.251474148,2020-01-03 1:00,0,0.272909261
2020-01-01 4:30,2,2,2020-01-02 4:30,0,0.257426577,2020-01-03 4:30,0,0.24340283
2020-01-01 9:30,1,2,2020-01-02 9:30,0,0.433672677,2020-01-03 9:30,0,0.440825513
2020-01-01 12:00,1,2,2020-01-02 12:00,1,0.466411585,2020-01-03 12:00,0,0.44372597
2020-01-01 13:00,1,2,2020-01-02 13:00,0,0.44372597,2020-01-03 13:00,0,0.285126452
2020-01-01 15:00,1,2,2020-01-02 15:00,0,0.44372597,2020-01-03 15:00,0,0.268365985
2020-01-01 17:00,1,3,2020-01-02 17:00,0,0.44372597,2020-01-03 17:00,0,0.279266198
2020-01-01 18:00,1,3,2020-01-02 18:00,1,0.473618327,2020-01-03 18:00,0,0.43895359
2020-01-01 19:00,2,3,2020-01-02 19:00,0,0.4379087,2020-01-03 19:00,0,0.274540904
2020-01-01 20:30,2,3,2020-01-02 20:30,1,0.456134497,2020-01-03 20:30,0,0.269123732
2020-01-01 21:30,2,3,2020-01-02 21:30,0,0.267003318,2020-01-03 21:30,0,0.253022233
2020-01-01 23:30,1,2,2020-01-02 23:30,1,0.4636053,2020-01-03 23:30,0,0.263078962
2020-01-02 0:00,1,2,2020-01-03 0:00,0,0.436852259,2020-01-04 0:00,0,0.411832422
2020-01-02 0:30,1,2,2020-01-03 0:30,0,0.441701035,2020-01-04 0:30,0,0.255942493
2020-01-02 1:30,2,1,2020-01-03 1:30,0,0.435652396,2020-01-04 1:30,0,0.256184278
2020-01-02 6:00,1,3,2020-01-03 6:00,0,0.4309043,2020-01-04 6:00,0,0.4309043
2020-01-03 0:00,2,2,2020-01-04 0:00,0,0.246581423,2020-01-05 0:00,0,0.251474148
2020-01-03 0:30,1,3,2020-01-04 0:30,0,0.261490886,2020-01-05 0:30,0,0.261490886
2020-01-03 6:00,1,2,2020-01-04 6:00,0,0.40862315,2020-01-05 6:00,0,0.253424598
2020-01-03 8:00,2,3,2020-01-04 8:00,0,0.399068415,2020-01-05 8:00,0,0.248985501
2020-01-03 9:00,1,2,2020-01-04 9:00,1,0.458270058,2020-01-05 9:00,0,0.41135185
2020-01-03 11:00,2,1,2020-01-04 11:00,0,0.438745033,2020-01-05 11:00,0,0.275218
2020-01-03 12:00,1,2,2020-01-04 12:00,1,0.4636053,2020-01-05 12:00,0,0.277001377
2020-01-03 15:00,2,2,2020-01-04 15:00,0,0.274540904,2020-01-05 15:00,0,0.261552501
2020-01-03 17:30,2,1,2020-01-04 17:30,0,0.279521738,2020-01-05 17:30,0,0.275428397
2020-01-03 18:00,2,3,2020-01-04 18:00,0,0.274540904,2020-01-05 18:00,0,0.268590161
2020-01-03 19:30,1,1,2020-01-04 19:30,0,0.282009498,2020-01-05 19:30,0,0.282009498
2020-01-03 22:30,2,1,2020-01-04 22:30,0,0.259915385,2020-01-05 22:30,0,0.259915385
2020-01-04 2:00,1,3,2020-01-05 2:00,0,0.255942493,2020-01-06 2:00,0,0.275360662
2020-01-04 3:30,2,2,2020-01-05 3:30,0,0.251100813,2020-01-06 3:30,0,0.266277014
2020-01-04 12:00,1,1,2020-01-05 12:00,0,0.282009498,2020-01-06 12:00,0,0.447082661
2020-01-04 12:00,1,3,2020-01-05 12:00,0,0.277001377,2020-01-06 12:00,1,0.480897251
2020-01-04 17:30,2,3,2020-01-05 17:30,0,0.274540904,2020-01-06 17:30,0,0.270493118
2020-01-04 20:30,1,2,2020-01-05 20:30,0,0.277001377,2020-01-06 20:30,1,0.4636053
2020-01-04 20:30,2,3,2020-01-05 20:30,0,0.270493118,2020-01-06 20:30,0,0.265954
2020-01-04 22:30,2,1,2020-01-05 22:30,0,0.259915385,2020-01-06 22:30,0,0.275428397
2020-01-04 22:30,2,2,2020-01-05 22:30,0,0.253022233,2020-01-06 22:30,0,0.265954
2020-01-04 23:30,1,2,2020-01-05 23:30,0,0.257508623,2020-01-06 23:30,0,0.260296938
2020-01-05 2:00,2,3,2020-01-06 2:00,0,0.268876616,2020-01-07 2:00,0,0.250504484
2020-01-05 3:00,1,2,2020-01-06 3:00,0,0.27130531,2020-01-07 3:00,1,0.450763054
2020-01-05 3:30,2,1,2020-01-06 3:30,0,0.27354456,2020-01-07 3:30,0,0.396347968
2020-01-05 4:00,1,2,2020-01-06 4:00,0,0.271057817,2020-01-07 4:00,0,0.256183949
2020-01-05 5:30,1,2,2020-01-06 5:30,0,0.272721755,2020-01-07 5:30,0,0.256183949
2020-01-05 6:00,1,2,2020-01-06 6:00,0,0.271057817,2020-01-07 6:00,0,0.256089127
2020-01-05 6:00,2,2,2020-01-06 6:00,0,0.266277014,2020-01-07 6:00,0,0.240624661
2020-01-05 6:00,1,3,2020-01-06 6:00,0,0.272721755,2020-01-07 6:00,0,0.256089127
2020-01-05 6:30,1,1,2020-01-06 6:30,0,0.273605585,2020-01-07 6:30,0,0.247485357
2020-01-05 7:00,2,3,2020-01-06 7:00,0,0.253843465,2020-01-07 7:00,0,0.242101908
2020-01-05 9:00,2,2,2020-01-06 9:00,0,0.266277014,2020-01-07 9:00,0,0.264247903
2020-01-05 9:00,1,3,2020-01-06 9:00,1,0.458270058,2020-01-07 9:00,0,0.437245191
2020-01-05 9:30,1,2,2020-01-06 9:30,0,0.435657121,2020-01-07 9:30,1,0.459055108
2020-01-05 11:00,2,1,2020-01-06 11:00,1,0.478670258,2020-01-07 11:00,0,0.431168396
2020-01-05 11:00,1,2,2020-01-06 11:00,1,0.461071807,2020-01-07 11:00,1,0.456259247
2020-01-05 12:00,1,1,2020-01-06 12:00,0,0.447082661,2020-01-07 12:00,1,0.469794955
2020-01-05 12:00,2,2,2020-01-06 12:00,1,0.470582474,2020-01-07 12:00,1,0.452893818
2020-01-05 12:00,1,3,2020-01-06 12:00,1,0.480897251,2020-01-07 12:00,1,0.494913344
2020-01-05 13:00,1,1,2020-01-06 13:00,0,0.449872813,2020-01-07 13:00,0,0.442041029
2020-01-05 13:00,2,1,2020-01-06 13:00,1,0.469536118,2020-01-07 13:00,0,0.444039284
2020-01-05 13:00,1,2,2020-01-06 13:00,1,0.466411585,2020-01-07 13:00,1,0.461515785
2020-01-05 13:30,1,1,2020-01-06 13:30,1,0.469794955,2020-01-07 13:30,0,0.442041029
2020-01-05 13:30,2,2,2020-01-06 13:30,1,0.470582474,2020-01-07 13:30,0,0.4379087
2020-01-05 13:30,1,3,2020-01-06 13:30,1,0.488145721,2020-01-07 13:30,1,0.475985036
2020-01-05 14:00,2,3,2020-01-06 14:00,1,0.460543133,2020-01-07 14:00,0,0.435840896
2020-01-05 14:30,2,3,2020-01-06 14:30,0,0.433542605,2020-01-07 14:30,0,0.427221184
2020-01-05 16:00,2,1,2020-01-06 16:00,0,0.444039284,2020-01-07 16:00,0,0.275428397
2020-01-05 16:00,2,3,2020-01-06 16:00,0,0.274540904,2020-01-07 16:00,0,0.261552501
2020-01-05 17:30,2,1,2020-01-06 17:30,0,0.279521738,2020-01-07 17:30,0,0.430875476
2020-01-05 17:30,2,3,2020-01-06 17:30,0,0.270493118,2020-01-07 17:30,0,0.420193336
2020-01-05 18:00,2,1,2020-01-06 18:00,0,0.275428397,2020-01-07 18:00,0,0.268876406
2020-01-05 18:30,1,1,2020-01-06 18:30,0,0.447082661,2020-01-07 18:30,0,0.413777042
2020-01-05 19:00,2,1,2020-01-06 19:00,0,0.275428397,2020-01-07 19:00,0,0.262624152
2020-01-05 19:00,1,2,2020-01-06 19:00,1,0.4636053,2020-01-07 19:00,1,0.455948112
2020-01-05 19:00,2,3,2020-01-06 19:00,0,0.261552501,2020-01-07 19:00,0,0.246813475
2020-01-05 19:30,2,3,2020-01-06 19:30,0,0.261552501,2020-01-07 19:30,0,0.246063604
2020-01-05 20:30,2,2,2020-01-06 20:30,0,0.270493118,2020-01-07 20:30,0,0.246063604
2020-01-05 20:30,1,3,2020-01-06 20:30,1,0.478081899,2020-01-07 20:30,0,0.427061525
2020-01-05 21:00,1,1,2020-01-06 21:00,0,0.43965856,2020-01-07 21:00,0,0.253027704
2020-01-05 21:00,2,2,2020-01-06 21:00,0,0.270493118,2020-01-07 21:00,0,0.246063604
2020-01-05 21:00,1,3,2020-01-06 21:00,1,0.478081899,2020-01-07 21:00,0,0.404837726
2020-01-05 21:30,1,1,2020-01-06 21:30,0,0.43077851,2020-01-07 21:30,0,0.253027704
2020-01-05 22:00,2,3,2020-01-06 22:00,0,0.261552501,2020-01-07 22:00,0,0.246063604
2020-01-05 22:30,2,3,2020-01-06 22:30,0,0.261552501,2020-01-07 22:30,0,0.246063604
2020-01-05 23:00,2,1,2020-01-06 23:00,0,0.275428397,2020-01-07 23:00,0,0.250706336
2020-01-05 23:00,2,2,2020-01-06 23:00,0,0.268590161,2020-01-07 23:00,0,0.246063604
2020-01-05 23:00,1,3,2020-01-06 23:00,0,0.433541294,2020-01-07 23:00,0,0.404837726
2020-01-05 23:30,1,1,2020-01-06 23:30,0,0.262547582,2020-01-07 23:30,0,0.253027704
2020-01-05 23:30,2,2,2020-01-06 23:30,0,0.268590161,2020-01-07 23:30,0,0.246063604
2020-01-05 23:30,1,3,2020-01-06 23:30,0,0.424691155,2020-01-07 23:30,0,0.248356232
2020-01-05 23:30,2,3,2020-01-06 23:30,0,0.261552501,2020-01-07 23:30,0,0.246063604
2020-01-06 3:00,1,1,2020-01-07 3:00,0,0.267188594,2020-01-08 3:00,0,0.267188594
2020-01-06 3:00,1,2,2020-01-07 3:00,1,0.450763054,2020-01-08 3:00,0,0.27130531
2020-01-06 3:00,2,2,2020-01-07 3:00,0,0.433112662,2020-01-08 3:00,0,0.415104648
2020-01-06 3:00,1,3,2020-01-07 3:00,1,0.454097838,2020-01-08 3:00,0,0.433899307
2020-01-06 3:00,2,3,2020-01-07 3:00,0,0.41079975,2020-01-08 3:00,0,0.256364093
2020-01-06 3:30,2,1,2020-01-07 3:30,0,0.396347968,2020-01-08 3:30,1,0.455451598
2020-01-06 4:00,1,1,2020-01-07 4:00,0,0.258411455,2020-01-08 4:00,0,0.247371883
2020-01-06 4:00,1,2,2020-01-07 4:00,0,0.256183949,2020-01-08 4:00,0,0.397594754
2020-01-06 4:00,2,2,2020-01-07 4:00,0,0.390413448,2020-01-08 4:00,0,0.235100594
2020-01-06 4:00,1,3,2020-01-07 4:00,0,0.41487519,2020-01-08 4:00,0,0.433996791
2020-01-06 5:30,1,1,2020-01-07 5:30,0,0.258411455,2020-01-08 5:30,0,0.247371883
2020-01-06 5:30,1,2,2020-01-07 5:30,0,0.256183949,2020-01-08 5:30,0,0.242770894
2020-01-06 5:30,2,2,2020-01-07 5:30,0,0.240624661,2020-01-08 5:30,0,0.387536273
2020-01-06 5:30,1,3,2020-01-07 5:30,0,0.256183949,2020-01-08 5:30,0,0.433996791
2020-01-06 6:00,1,1,2020-01-07 6:00,0,0.24974675,2020-01-08 6:00,0,0.264599406
2020-01-06 6:00,1,2,2020-01-07 6:00,0,0.256089127,2020-01-08 6:00,1,0.45081165
2020-01-06 6:00,2,2,2020-01-07 6:00,0,0.240624661,2020-01-08 6:00,0,0.412147546
2020-01-06 6:00,1,3,2020-01-07 6:00,0,0.256089127,2020-01-08 6:00,1,0.467640649
2020-01-06 9:30,1,1,2020-01-07 9:30,0,0.438995785,2020-01-08 9:30,0,0.436751887
2020-01-06 9:30,1,2,2020-01-07 9:30,1,0.459055108,2020-01-08 9:30,1,0.453205675
2020-01-06 9:30,2,2,2020-01-07 9:30,0,0.429858756,2020-01-08 9:30,1,0.450154551
2020-01-06 9:30,1,3,2020-01-07 9:30,1,0.468594386,2020-01-08 9:30,1,0.453205675
2020-01-06 10:30,2,3,2020-01-07 10:30,0,0.441981504,2020-01-08 10:30,0,0.431536329
2020-01-06 11:00,1,1,2020-01-07 11:00,0,0.443373813,2020-01-08 11:00,1,0.464450159
2020-01-06 11:00,2,1,2020-01-07 11:00,0,0.431168396,2020-01-08 11:00,1,0.454593492
2020-01-06 11:00,1,2,2020-01-07 11:00,1,0.456259247,2020-01-08 11:00,1,0.472726882
2020-01-06 11:00,2,2,2020-01-07 11:00,0,0.419549841,2020-01-08 11:00,0,0.448434725
2020-01-06 11:00,1,3,2020-01-07 11:00,1,0.476136114,2020-01-08 11:00,1,0.472726882
2020-01-06 13:00,1,1,2020-01-07 13:00,0,0.442041029,2020-01-08 13:00,1,0.469794955
2020-01-06 13:00,2,1,2020-01-07 13:00,0,0.444039284,2020-01-08 13:00,1,0.462725493
2020-01-06 13:00,1,2,2020-01-07 13:00,1,0.461515785,2020-01-08 13:00,1,0.480897251
2020-01-06 13:00,2,2,2020-01-07 13:00,0,0.4379087,2020-01-08 13:00,1,0.453751372
2020-01-06 13:00,1,3,2020-01-07 13:00,1,0.478081899,2020-01-08 13:00,1,0.485249119
2020-01-06 13:00,2,3,2020-01-07 13:00,0,0.274540904,2020-01-08 13:00,1,0.453751372
2020-01-06 14:30,2,3,2020-01-07 14:30,0,0.427221184,2020-01-08 14:30,0,0.4379087
2020-01-06 16:00,2,1,2020-01-07 16:00,0,0.275428397,2020-01-08 16:00,0,0.279521738
2020-01-06 17:30,2,1,2020-01-07 17:30,0,0.430875476,2020-01-08 17:30,0,0.273503737
2020-01-06 18:00,2,1,2020-01-07 18:00,0,0.268876406,2020-01-08 18:00,0,0.446825792
2020-01-06 19:00,1,1,2020-01-07 19:00,1,0.456494543,2020-01-08 19:00,1,0.469794955
2020-01-06 19:00,2,1,2020-01-07 19:00,0,0.262624152,2020-01-08 19:00,0,0.444039284
2020-01-06 19:00,1,2,2020-01-07 19:00,1,0.455948112,2020-01-08 19:00,1,0.466411585
2020-01-06 19:00,2,2,2020-01-07 19:00,0,0.257836663,2020-01-08 19:00,0,0.4379087
2020-01-06 19:00,1,3,2020-01-07 19:00,1,0.459289178,2020-01-08 19:00,1,0.480897251
2020-01-06 19:00,2,3,2020-01-07 19:00,0,0.246813475,2020-01-08 19:00,0,0.274540904
2020-01-06 20:00,2,3,2020-01-07 20:00,0,0.246063604,2020-01-08 20:00,0,0.272870031
2020-01-06 22:00,2,3,2020-01-07 22:00,0,0.246063604,2020-01-08 22:00,0,0.270493118
2020-01-06 22:30,2,3,2020-01-07 22:30,0,0.246063604,2020-01-08 22:30,0,0.270493118
2020-01-06 23:00,2,1,2020-01-07 23:00,0,0.250706336,2020-01-08 23:00,0,0.279521738
2020-01-06 23:00,2,3,2020-01-07 23:00,0,0.246063604,2020-01-08 23:00,0,0.270493118
2020-01-06 23:30,2,3,2020-01-07 23:30,0,0.246063604,2020-01-08 23:30,0,0.274540904
2020-01-07 0:00,1,1,2020-01-08 0:00,0,0.251479597,2020-01-09 0:00,0,0.280350622
2020-01-07 0:00,2,1,2020-01-08 0:00,0,0.401609444,2020-01-09 0:00,0,0.273793471
2020-01-07 0:00,1,2,2020-01-08 0:00,0,0.402861734,2020-01-09 0:00,0,0.275360662
2020-01-07 0:00,2,2,2020-01-08 0:00,0,0.241278412,2020-01-09 0:00,0,0.266980869
2020-01-07 0:00,1,3,2020-01-08 0:00,0,0.42801559,2020-01-09 0:00,0,0.277617218
2020-01-07 0:00,2,3,2020-01-08 0:00,0,0.395647778,2020-01-09 0:00,0,0.259970388
2020-01-07 0:30,1,1,2020-01-08 0:30,0,0.24758775,2020-01-09 0:30,0,0.276249796
2020-01-07 0:30,2,1,2020-01-08 0:30,0,0.40027097,2020-01-09 0:30,0,0.273793471
2020-01-07 0:30,1,2,2020-01-08 0:30,0,0.414887825,2020-01-09 0:30,0,0.273686682
2020-01-07 0:30,2,2,2020-01-08 0:30,0,0.391428612,2020-01-09 0:30,0,0.268876616
2020-01-07 0:30,1,3,2020-01-08 0:30,0,0.400776109,2020-01-09 0:30,0,0.275360662
2020-01-07 1:00,1,1,2020-01-08 1:00,0,0.249964001,2020-01-09 1:00,0,0.276249796
2020-01-07 1:00,1,2,2020-01-08 1:00,0,0.247578695,2020-01-09 1:00,0,0.273686682
2020-01-07 1:00,2,2,2020-01-08 1:00,0,0.243056785,2020-01-09 1:00,0,0.266980869
2020-01-07 1:00,1,3,2020-01-08 1:00,0,0.247578695,2020-01-09 1:00,0,0.275360662
2020-01-07 1:30,1,1,2020-01-08 1:30,0,0.249964001,2020-01-09 1:30,0,0.276249796
2020-01-07 1:30,1,2,2020-01-08 1:30,0,0.247578695,2020-01-09 1:30,0,0.273686682
2020-01-07 1:30,1,3,2020-01-08 1:30,0,0.403833496,2020-01-09 1:30,0,0.275360662
2020-01-07 2:00,1,1,2020-01-08 2:00,0,0.249964001,2020-01-09 2:00,0,0.274321569
2020-01-07 2:00,1,2,2020-01-08 2:00,0,0.247578695,2020-01-09 2:00,0,0.27130531
2020-01-07 2:00,2,2,2020-01-08 2:00,0,0.244544156,2020-01-09 2:00,0,0.272909261
2020-01-07 2:00,1,3,2020-01-08 2:00,0,0.403833496,2020-01-09 2:00,0,0.27130531
2020-01-07 2:30,1,1,2020-01-08 2:30,0,0.249964001,2020-01-09 2:30,0,0.276249796
2020-01-07 2:30,1,2,2020-01-08 2:30,0,0.247578695,2020-01-09 2:30,0,0.27130531
2020-01-07 2:30,2,2,2020-01-08 2:30,0,0.420159277,2020-01-09 2:30,0,0.268876616
2020-01-07 2:30,1,3,2020-01-08 2:30,0,0.247578695,2020-01-09 2:30,0,0.275360662
2020-01-07 3:00,1,2,2020-01-08 3:00,0,0.27130531,2020-01-09 3:00,0,0.253800217
2020-01-07 3:30,1,2,2020-01-08 3:30,0,0.256089127,2020-01-09 3:30,0,0.268690856
2020-01-07 4:00,2,1,2020-01-08 4:00,0,0.396347968,2020-01-09 4:00,0,0.271163962
2020-01-07 6:30,1,1,2020-01-08 6:30,0,0.403712857,2020-01-09 6:30,0,0.252134747
2020-01-07 7:00,1,1,2020-01-08 7:00,0,0.258411455,2020-01-09 7:00,0,0.254406597
2020-01-07 11:30,2,1,2020-01-08 11:30,1,0.471428872,2020-01-09 11:30,0,0.277473835
2020-01-07 13:00,2,1,2020-01-08 13:00,1,0.462725493,2020-01-09 13:00,0,0.281799134
2020-01-07 13:00,2,2,2020-01-08 13:00,1,0.453751372,2020-01-09 13:00,0,0.276793309
2020-01-07 13:30,2,1,2020-01-08 13:30,1,0.466727478,2020-01-09 13:30,0,0.281799134
2020-01-07 16:00,1,2,2020-01-08 16:00,0,0.44372597,2020-01-09 16:00,0,0.257508623
2020-01-07 16:00,2,1,2020-01-08 16:00,0,0.279521738,2020-01-09 16:00,0,0.281799134
2020-01-07 19:30,2,3,2020-01-08 19:30,0,0.270493118,2020-01-09 19:30,0,0.253022233
2020-01-07 22:30,1,1,2020-01-08 22:30,0,0.275958451,2020-01-09 22:30,0,0.260115329
2020-01-07 23:00,1,3,2020-01-08 23:00,0,0.438872439,2020-01-09 23:00,0,0.446090762
2020-01-08 0:00,2,1,2020-01-09 0:00,0,0.273793471,2020-01-10 0:00,0,0.442778252
2020-01-08 0:30,2,3,2020-01-09 0:30,0,0.266980869,2020-01-10 0:30,0,0.248146257
2020-01-08 3:00,2,3,2020-01-09 3:00,0,0.264354795,2020-01-10 3:00,0,0.404566662
2020-01-08 4:00,2,2,2020-01-09 4:00,0,0.264392969,2020-01-10 4:00,0,0.404088743
2020-01-08 4:00,1,1,2020-01-09 4:00,0,0.269033499,2020-01-10 4:00,0,0.25815866
2020-01-08 7:00,2,1,2020-01-09 7:00,0,0.275218,2020-01-10 7:00,0,0.25580634
2020-01-08 8:00,1,2,2020-01-09 8:00,0,0.251296279,2020-01-10 8:00,0,0.258937402
2020-01-08 8:30,1,2,2020-01-09 8:30,0,0.4309043,2020-01-10 8:30,0,0.258937402
2020-01-08 10:30,1,1,2020-01-09 10:30,0,0.27995045,2020-01-10 10:30,0,0.25815866
2020-01-08 11:30,2,2,2020-01-09 11:30,0,0.272515689,2020-01-10 11:30,0,0.272515689
2020-01-08 11:30,1,2,2020-01-09 11:30,0,0.280770048,2020-01-10 11:30,0,0.280770048
2020-01-08 17:00,2,2,2020-01-09 17:00,0,0.255160188,2020-01-10 17:00,0,0.276793309
2020-01-08 21:00,1,1,2020-01-09 21:00,0,0.262292173,2020-01-10 21:00,0,0.260115329
2020-01-08 21:00,2,2,2020-01-09 21:00,0,0.253022233,2020-01-10 21:00,0,0.255160188
2020-01-08 21:30,1,2,2020-01-09 21:30,0,0.416560884,2020-01-10 21:30,0,0.257508623
2020-01-08 23:00,1,1,2020-01-09 23:00,0,0.262292173,2020-01-10 23:00,0,0.260115329
2020-01-09 4:00,2,2,2020-01-10 4:00,0,0.404088743,2020-01-11 4:00,0,0.423544363
2020-01-09 5:00,2,1,2020-01-10 5:00,0,0.410091293,2020-01-11 5:00,1,0.459777894
2020-01-09 8:30,2,1,2020-01-10 8:30,0,0.261352818,2020-01-11 8:30,0,0.438745033
2020-01-09 18:00,1,1,2020-01-10 18:00,0,0.262292173,2020-01-11 18:00,0,0.282009498
2020-01-09 22:00,1,3,2020-01-10 22:00,0,0.263078962,2020-01-11 22:00,0,0.257508623
2020-01-10 3:30,2,1,2020-01-11 3:30,0,0.432393963,2020-01-12 3:30,0,0.253664815
2020-01-10 6:30,2,3,2020-01-11 6:30,0,0.241915576,2020-01-12 6:30,0,0.248985501
2020-01-10 6:30,1,2,2020-01-11 6:30,0,0.249718178,2020-01-12 6:30,0,0.40862315
2020-01-10 8:00,1,2,2020-01-11 8:00,0,0.251296279,2020-01-12 8:00,0,0.251296279
2020-01-10 9:30,1,1,2020-01-11 9:30,0,0.256004217,2020-01-12 9:30,0,0.277682219
2020-01-10 10:30,1,1,2020-01-11 10:30,0,0.277682219,2020-01-12 10:30,0,0.27995045
2020-01-10 12:30,1,1,2020-01-11 12:30,0,0.284299165,2020-01-12 12:30,0,0.262292173
2020-01-10 13:00,2,3,2020-01-11 13:00,0,0.274540904,2020-01-12 13:00,0,0.274540904
2020-01-10 15:30,1,3,2020-01-11 15:30,0,0.277001377,2020-01-12 15:30,0,0.277001377
2020-01-10 19:30,1,2,2020-01-11 19:30,0,0.277001377,2020-01-12 19:30,0,0.277001377
2020-01-10 21:00,2,1,2020-01-11 21:00,0,0.265519168,2020-01-12 21:00,0,0.257751375
2020-01-11 0:30,2,3,2020-01-12 0:30,0,0.251474148,2020-01-13 0:30,0,0.268876616
2020-01-11 1:00,1,2,2020-01-12 1:00,0,0.252211689,2020-01-13 1:00,0,0.27130531
2020-01-11 1:30,2,3,2020-01-12 1:30,0,0.251474148,2020-01-13 1:30,0,0.251474148
2020-01-11 5:00,1,3,2020-01-12 5:00,0,0.253424598,2020-01-13 5:00,0,0.251296279
2020-01-11 9:00,1,2,2020-01-12 9:00,0,0.274964892,2020-01-13 9:00,0,0.253424598
2020-01-11 15:30,1,1,2020-01-12 15:30,0,0.282009498,2020-01-13 15:30,0,0.262292173
2020-01-11 16:00,2,3,2020-01-12 16:00,0,0.274540904,2020-01-13 16:00,0,0.274540904
2020-01-11 17:00,2,2,2020-01-12 17:00,0,0.276793309,2020-01-13 17:00,0,0.255160188
2020-01-11 17:30,2,3,2020-01-12 17:30,0,0.274540904,2020-01-13 17:30,0,0.253022233
2020-01-11 19:00,2,2,2020-01-12 19:00,0,0.276793309,2020-01-13 19:00,0,0.255160188
2020-01-11 20:30,2,1,2020-01-12 20:30,0,0.279521738,2020-01-13 20:30,0,0.259915385
2020-01-11 23:30,2,2,2020-01-12 23:30,0,0.270493118,2020-01-13 23:30,0,0.253022233
2020-01-12 0:00,1,2,2020-01-13 0:00,0,0.269398749,2020-01-14 0:00,0,0.255942493
2020-01-12 1:30,1,1,2020-01-13 1:30,0,0.280350622,2020-01-14 1:30,0,0.260707166
