,Unnamed: 0,MEA_DDHR,PLANT,LOC,X24H_TMA,X48H_TMA,X24H_COND_LOC_PROB,X48H_COND_LOC_PROB,X24H_COND_LOC,X48H_COND_LOC
2921,2921,2020-02-03 13:00,1,1,2020-02-04 13:00:00,2020-02-05 13:00:00,0.0,0.0,0,0
2922,2922,2020-02-03 14:30,1,1,2020-02-04 14:30:00,2020-02-05 14:30:00,0.0,0.0,0,0
2923,2923,2020-02-03 16:00,1,3,2020-02-04 16:00:00,2020-02-05 16:00:00,0.0,0.0,0,0
2924,2924,2020-02-03 19:30,1,2,2020-02-04 19:30:00,2020-02-05 19:30:00,0.02,0.0,0,0
2925,2925,2020-02-03 20:00,1,3,2020-02-04 20:00:00,2020-02-05 20:00:00,0.0,0.0,0,0
2926,2926,2020-02-04 6:00,1,1,2020-02-05 06:00:00,2020-02-06 06:00:00,0.0,0.0,0,0
2927,2927,2020-02-04 13:00,1,3,2020-02-05 13:00:00,2020-02-06 13:00:00,0.0,0.0,0,0
2928,2928,2020-02-04 18:30,1,1,2020-02-05 18:30:00,2020-02-06 18:30:00,0.0,0.0,0,0
2929,2929,2020-02-05 10:30,1,2,2020-02-06 10:30:00,2020-02-07 10:30:00,0.0,0.0,0,0
2930,2930,2020-02-05 16:00,1,1,2020-02-06 16:00:00,2020-02-07 16:00:00,0.0,0.0,0,0
2931,2931,2020-02-05 17:00,1,2,2020-02-06 17:00:00,2020-02-07 17:00:00,0.0,0.0,0,0
2932,2932,2020-02-05 18:30,1,3,2020-02-06 18:30:00,2020-02-07 18:30:00,0.0,0.0,0,0
2933,2933,2020-02-05 20:00,1,1,2020-02-06 20:00:00,2020-02-07 20:00:00,0.0,0.0,0,0
2934,2934,2020-02-06 3:30,1,1,2020-02-07 03:30:00,2020-02-08 03:30:00,0.0,0.01,0,0
2935,2935,2020-02-06 7:00,1,3,2020-02-07 07:00:00,2020-02-08 07:00:00,0.0,0.0,0,0
2936,2936,2020-02-06 11:30,1,2,2020-02-07 11:30:00,2020-02-08 11:30:00,0.0,0.0,0,0
2937,2937,2020-02-06 12:30,1,2,2020-02-07 12:30:00,2020-02-08 12:30:00,0.0,0.0,0,0
2938,2938,2020-02-06 21:30,1,1,2020-02-07 21:30:00,2020-02-08 21:30:00,0.0,0.0,0,0
2939,2939,2020-02-07 2:00,1,3,2020-02-08 02:00:00,2020-02-09 02:00:00,0.01,0.0,0,0
2940,2940,2020-02-07 9:30,1,1,2020-02-08 09:30:00,2020-02-09 09:30:00,0.0,0.0,0,0
2941,2941,2020-02-07 13:30,1,2,2020-02-08 13:30:00,2020-02-09 13:30:00,0.0,0.0,0,0
2942,2942,2020-02-07 15:30,2,2,2020-02-08 15:30:00,2020-02-09 15:30:00,0.0,0.0,0,0
2943,2943,2020-02-07 23:30,2,3,2020-02-08 23:30:00,2020-02-09 23:30:00,0.0,0.0,0,0
2944,2944,2020-02-08 0:30,1,2,2020-02-09 00:30:00,2020-02-10 00:30:00,0.0,0.0,0,0
2945,2945,2020-02-08 2:00,1,3,2020-02-09 02:00:00,2020-02-10 02:00:00,0.0,0.0,0,0
2946,2946,2020-02-08 3:30,1,2,2020-02-09 03:30:00,2020-02-10 03:30:00,0.0,0.0,0,0
2947,2947,2020-02-08 4:00,1,3,2020-02-09 04:00:00,2020-02-10 04:00:00,0.0,0.0,0,0
2948,2948,2020-02-08 7:30,1,2,2020-02-09 07:30:00,2020-02-10 07:30:00,0.0,0.0,0,0
2949,2949,2020-02-08 9:30,1,3,2020-02-09 09:30:00,2020-02-10 09:30:00,0.0,0.0,0,0
2950,2950,2020-02-08 11:30,2,2,2020-02-09 11:30:00,2020-02-10 11:30:00,0.0,0.0,0,0
2951,2951,2020-02-08 12:30,2,2,2020-02-09 12:30:00,2020-02-10 12:30:00,0.0,0.0,0,0
2952,2952,2020-02-08 17:00,1,3,2020-02-09 17:00:00,2020-02-10 17:00:00,0.0,0.0,0,0
2953,2953,2020-02-08 18:00,2,3,2020-02-09 18:00:00,2020-02-10 18:00:00,0.0,0.0,0,0
2954,2954,2020-02-08 18:30,2,1,2020-02-09 18:30:00,2020-02-10 18:30:00,0.0,0.0,0,0
2955,2955,2020-02-08 23:00,1,2,2020-02-09 23:00:00,2020-02-10 23:00:00,0.0,0.0,0,0
2956,2956,2020-02-09 0:00,2,3,2020-02-10 00:00:00,2020-02-11 00:00:00,0.0,0.0,0,0
2957,2957,2020-02-09 2:00,1,2,2020-02-10 02:00:00,2020-02-11 02:00:00,0.0,0.0,0,0
2958,2958,2020-02-09 17:30,2,1,2020-02-10 17:30:00,2020-02-11 17:30:00,0.0,0.0,0,0
2959,2959,2020-02-09 19:30,2,3,2020-02-10 19:30:00,2020-02-11 19:30:00,0.0,0.0,0,0
2960,2960,2020-02-09 21:00,1,1,2020-02-10 21:00:00,2020-02-11 21:00:00,0.0,0.01,0,0
2961,2961,2020-02-09 22:00,2,1,2020-02-10 22:00:00,2020-02-11 22:00:00,0.0,0.0,0,0
2962,2962,2020-02-09 23:00,1,2,2020-02-10 23:00:00,2020-02-11 23:00:00,0.0,0.01,0,0
2963,2963,2020-02-09 23:00,2,3,2020-02-10 23:00:00,2020-02-11 23:00:00,0.0,0.0,0,0
2964,2964,2020-02-09 23:30,1,3,2020-02-10 23:30:00,2020-02-11 23:30:00,0.0,0.02,0,0
2965,2965,2020-02-10 3:00,2,1,2020-02-11 03:00:00,2020-02-12 03:00:00,0.0,0.03,0,0
2966,2966,2020-02-10 4:00,1,3,2020-02-11 04:00:00,2020-02-12 04:00:00,0.0,0.04,0,0
2967,2967,2020-02-10 7:00,2,1,2020-02-11 07:00:00,2020-02-12 07:00:00,0.0,0.02,0,0
2968,2968,2020-02-10 8:30,2,1,2020-02-11 08:30:00,2020-02-12 08:30:00,0.0,0.0,0,0
2969,2969,2020-02-10 9:30,1,2,2020-02-11 09:30:00,2020-02-12 09:30:00,0.0,0.12,0,0
2970,2970,2020-02-10 11:30,2,3,2020-02-11 11:30:00,2020-02-12 11:30:00,0.0,0.12,0,0
2971,2971,2020-02-10 12:00,1,3,2020-02-11 12:00:00,2020-02-12 12:00:00,0.0,0.08,0,0
2972,2972,2020-02-10 15:00,2,1,2020-02-11 15:00:00,2020-02-12 15:00:00,0.0,0.04,0,0
2973,2973,2020-02-10 15:00,1,2,2020-02-11 15:00:00,2020-02-12 15:00:00,0.0,0.13,0,0
2974,2974,2020-02-10 15:30,2,1,2020-02-11 15:30:00,2020-02-12 15:30:00,0.0,0.06,0,0
2975,2975,2020-02-10 15:30,1,2,2020-02-11 15:30:00,2020-02-12 15:30:00,0.0,0.15,0,1
2976,2976,2020-02-10 15:30,2,2,2020-02-11 15:30:00,2020-02-12 15:30:00,0.0,0.08,0,0
2977,2977,2020-02-10 16:00,1,1,2020-02-11 16:00:00,2020-02-12 16:00:00,0.0,0.21,0,1
2978,2978,2020-02-10 16:00,2,2,2020-02-11 16:00:00,2020-02-12 16:00:00,0.0,0.12,0,0
2979,2979,2020-02-10 16:30,1,1,2020-02-11 16:30:00,2020-02-12 16:30:00,0.0,0.21,0,1
2980,2980,2020-02-10 16:30,2,1,2020-02-11 16:30:00,2020-02-12 16:30:00,0.0,0.06,0,0
2981,2981,2020-02-10 16:30,1,2,2020-02-11 16:30:00,2020-02-12 16:30:00,0.0,0.21,0,1
2982,2982,2020-02-10 16:30,1,3,2020-02-11 16:30:00,2020-02-12 16:30:00,0.0,0.11,0,0
2983,2983,2020-02-10 17:00,1,1,2020-02-11 17:00:00,2020-02-12 17:00:00,0.0,0.16,0,1
2984,2984,2020-02-10 17:30,1,3,2020-02-11 17:30:00,2020-02-12 17:30:00,0.0,0.05,0,0
2985,2985,2020-02-10 18:00,1,1,2020-02-11 18:00:00,2020-02-12 18:00:00,0.0,0.19,0,1
2986,2986,2020-02-10 18:00,1,3,2020-02-11 18:00:00,2020-02-12 18:00:00,0.0,0.08,0,0
2987,2987,2020-02-10 18:30,2,1,2020-02-11 18:30:00,2020-02-12 18:30:00,0.0,0.05,0,0
2988,2988,2020-02-10 18:30,1,2,2020-02-11 18:30:00,2020-02-12 18:30:00,0.0,0.13,0,0
2989,2989,2020-02-10 18:30,2,2,2020-02-11 18:30:00,2020-02-12 18:30:00,0.0,0.07,0,0
2990,2990,2020-02-10 19:00,1,3,2020-02-11 19:00:00,2020-02-12 19:00:00,0.0,0.07,0,0
2991,2991,2020-02-10 19:30,2,1,2020-02-11 19:30:00,2020-02-12 19:30:00,0.0,0.04,0,0
2992,2992,2020-02-10 19:30,1,2,2020-02-11 19:30:00,2020-02-12 19:30:00,0.0,0.14,0,1
2993,2993,2020-02-10 20:30,2,1,2020-02-11 20:30:00,2020-02-12 20:30:00,0.0,0.07,0,0
2994,2994,2020-02-10 20:30,1,2,2020-02-11 20:30:00,2020-02-12 20:30:00,0.0,0.22,0,1
2995,2995,2020-02-10 20:30,2,2,2020-02-11 20:30:00,2020-02-12 20:30:00,0.0,0.07,0,0
2996,2996,2020-02-10 21:00,1,3,2020-02-11 21:00:00,2020-02-12 21:00:00,0.0,0.08,0,0
2997,2997,2020-02-10 21:30,2,1,2020-02-11 21:30:00,2020-02-12 21:30:00,0.0,0.07,0,0
2998,2998,2020-02-10 21:30,1,2,2020-02-11 21:30:00,2020-02-12 21:30:00,0.0,0.19,0,1
2999,2999,2020-02-10 21:30,2,2,2020-02-11 21:30:00,2020-02-12 21:30:00,0.0,0.08,0,0
3000,3000,2020-02-10 22:00,2,2,2020-02-11 22:00:00,2020-02-12 22:00:00,0.0,0.12,0,0
3001,3001,2020-02-10 22:00,1,3,2020-02-11 22:00:00,2020-02-12 22:00:00,0.0,0.11,0,0
3002,3002,2020-02-10 22:30,1,1,2020-02-11 22:30:00,2020-02-12 22:30:00,0.0,0.2,0,1
3003,3003,2020-02-10 22:30,2,2,2020-02-11 22:30:00,2020-02-12 22:30:00,0.0,0.09,0,0
3004,3004,2020-02-10 22:30,1,3,2020-02-11 22:30:00,2020-02-12 22:30:00,0.0,0.13,0,0
3005,3005,2020-02-10 23:30,2,1,2020-02-11 23:30:00,2020-02-12 23:30:00,0.0,0.03,0,0
3006,3006,2020-02-10 23:30,1,2,2020-02-11 23:30:00,2020-02-12 23:30:00,0.02,0.14,0,1
3007,3007,2020-02-10 23:30,2,2,2020-02-11 23:30:00,2020-02-12 23:30:00,0.01,0.03,0,0
3008,3008,2020-02-10 23:30,1,3,2020-02-11 23:30:00,2020-02-12 23:30:00,0.02,0.06,0,0
3009,3009,2020-02-11 1:30,1,2,2020-02-12 01:30:00,2020-02-13 01:30:00,0.02,0.05,0,0
3010,3010,2020-02-11 5:30,2,2,2020-02-12 05:30:00,2020-02-13 05:30:00,0.03,0.01,0,0
3011,3011,2020-02-11 10:00,1,2,2020-02-12 10:00:00,2020-02-13 10:00:00,0.14,0.0,1,0
3012,3012,2020-02-11 14:00,1,2,2020-02-12 14:00:00,2020-02-13 14:00:00,0.19,0.15,1,1
3013,3013,2020-02-11 14:30,2,3,2020-02-12 14:30:00,2020-02-13 14:30:00,0.12,0.07,0,0
3014,3014,2020-02-11 15:00,2,1,2020-02-12 15:00:00,2020-02-13 15:00:00,0.04,0.07,0,0
3015,3015,2020-02-11 15:00,1,2,2020-02-12 15:00:00,2020-02-13 15:00:00,0.13,0.15,0,1
3016,3016,2020-02-11 15:00,2,2,2020-02-12 15:00:00,2020-02-13 15:00:00,0.09,0.09,0,0
3017,3017,2020-02-11 16:00,1,1,2020-02-12 16:00:00,2020-02-13 16:00:00,0.21,0.17,1,1
3018,3018,2020-02-11 16:00,2,1,2020-02-12 16:00:00,2020-02-13 16:00:00,0.07,0.05,0,0
3019,3019,2020-02-11 16:00,2,2,2020-02-12 16:00:00,2020-02-13 16:00:00,0.12,0.09,0,0
3020,3020,2020-02-11 16:30,1,1,2020-02-12 16:30:00,2020-02-13 16:30:00,0.21,0.15,1,1
3021,3021,2020-02-11 16:30,2,1,2020-02-12 16:30:00,2020-02-13 16:30:00,0.06,0.04,0,0
3022,3022,2020-02-11 16:30,2,2,2020-02-12 16:30:00,2020-02-13 16:30:00,0.11,0.08,0,0
3023,3023,2020-02-11 16:30,1,3,2020-02-12 16:30:00,2020-02-13 16:30:00,0.11,0.06,0,0
3024,3024,2020-02-11 17:00,1,1,2020-02-12 17:00:00,2020-02-13 17:00:00,0.16,0.18,1,1
3025,3025,2020-02-11 17:30,1,2,2020-02-12 17:30:00,2020-02-13 17:30:00,0.15,0.12,1,0
3026,3026,2020-02-11 17:30,1,3,2020-02-12 17:30:00,2020-02-13 17:30:00,0.05,0.07,0,0
3027,3027,2020-02-11 18:00,1,1,2020-02-12 18:00:00,2020-02-13 18:00:00,0.19,0.16,1,1
3028,3028,2020-02-11 18:00,1,3,2020-02-12 18:00:00,2020-02-13 18:00:00,0.08,0.11,0,0
3029,3029,2020-02-11 18:30,2,1,2020-02-12 18:30:00,2020-02-13 18:30:00,0.05,0.04,0,0
3030,3030,2020-02-11 18:30,2,2,2020-02-12 18:30:00,2020-02-13 18:30:00,0.07,0.11,0,0
3031,3031,2020-02-11 19:00,1,3,2020-02-12 19:00:00,2020-02-13 19:00:00,0.07,0.11,0,0
3032,3032,2020-02-11 19:30,2,1,2020-02-12 19:30:00,2020-02-13 19:30:00,0.04,0.04,0,0
3033,3033,2020-02-11 19:30,1,2,2020-02-12 19:30:00,2020-02-13 19:30:00,0.14,0.14,1,1
3034,3034,2020-02-11 19:30,2,2,2020-02-12 19:30:00,2020-02-13 19:30:00,0.04,0.1,0,0
3035,3035,2020-02-11 20:00,1,2,2020-02-12 20:00:00,2020-02-13 20:00:00,0.16,0.14,1,1
3036,3036,2020-02-11 20:30,2,1,2020-02-12 20:30:00,2020-02-13 20:30:00,0.07,0.02,0,0
3037,3037,2020-02-11 20:30,1,2,2020-02-12 20:30:00,2020-02-13 20:30:00,0.22,0.12,1,0
3038,3038,2020-02-11 20:30,2,2,2020-02-12 20:30:00,2020-02-13 20:30:00,0.07,0.07,0,0
3039,3039,2020-02-11 20:30,2,3,2020-02-12 20:30:00,2020-02-13 20:30:00,0.12,0.07,0,0
3040,3040,2020-02-11 21:00,2,1,2020-02-12 21:00:00,2020-02-13 21:00:00,0.06,0.03,0,0
3041,3041,2020-02-11 21:00,1,2,2020-02-12 21:00:00,2020-02-13 21:00:00,0.21,0.09,1,0
3042,3042,2020-02-11 21:00,2,2,2020-02-12 21:00:00,2020-02-13 21:00:00,0.08,0.04,0,0
3043,3043,2020-02-11 21:00,1,3,2020-02-12 21:00:00,2020-02-13 21:00:00,0.08,0.05,0,0
3044,3044,2020-02-11 22:00,1,3,2020-02-12 22:00:00,2020-02-13 22:00:00,0.11,0.04,0,0
3045,3045,2020-02-11 22:30,1,1,2020-02-12 22:30:00,2020-02-13 22:30:00,0.2,0.1,1,0
3046,3046,2020-02-11 22:30,1,3,2020-02-12 22:30:00,2020-02-13 22:30:00,0.13,0.03,0,0
3047,3047,2020-02-11 23:30,2,1,2020-02-12 23:30:00,2020-02-13 23:30:00,0.03,0.0,0,0
3048,3048,2020-02-11 23:30,2,2,2020-02-12 23:30:00,2020-02-13 23:30:00,0.03,0.0,0,0
3049,3049,2020-02-11 23:30,1,3,2020-02-12 23:30:00,2020-02-13 23:30:00,0.06,0.0,0,0
3050,3050,2020-02-12 0:00,2,1,2020-02-13 00:00:00,2020-02-14 00:00:00,0.01,0.01,0,0
3051,3051,2020-02-12 0:00,1,2,2020-02-13 00:00:00,2020-02-14 00:00:00,0.13,0.02,0,0
3052,3052,2020-02-12 0:00,2,2,2020-02-13 00:00:00,2020-02-14 00:00:00,0.05,0.01,0,0
3053,3053,2020-02-12 0:00,2,3,2020-02-13 00:00:00,2020-02-14 00:00:00,0.04,0.01,0,0
3054,3054,2020-02-12 0:30,1,2,2020-02-13 00:30:00,2020-02-14 00:30:00,0.09,0.01,0,0
3055,3055,2020-02-12 0:30,1,1,2020-02-13 00:30:00,2020-02-14 00:30:00,0.09,0.01,0,0
3056,3056,2020-02-12 1:00,1,2,2020-02-13 01:00:00,2020-02-14 01:00:00,0.07,0.01,0,0
3057,3057,2020-02-12 1:00,2,2,2020-02-13 01:00:00,2020-02-14 01:00:00,0.04,0.01,0,0
3058,3058,2020-02-12 1:30,1,2,2020-02-13 01:30:00,2020-02-14 01:30:00,0.05,0.01,0,0
3059,3059,2020-02-12 1:30,2,1,2020-02-13 01:30:00,2020-02-14 01:30:00,0.02,0.0,0,0
3060,3060,2020-02-12 2:00,1,2,2020-02-13 02:00:00,2020-02-14 02:00:00,0.06,0.01,0,0
3061,3061,2020-02-12 9:00,2,1,2020-02-13 09:00:00,2020-02-14 09:00:00,0.0,0.0,0,0
3062,3062,2020-02-12 11:00,1,3,2020-02-13 11:00:00,2020-02-14 11:00:00,0.03,0.03,0,0
3063,3063,2020-02-12 17:00,1,3,2020-02-13 17:00:00,2020-02-14 17:00:00,0.04,0.11,0,0
3064,3064,2020-02-13 0:30,2,3,2020-02-14 00:30:00,2020-02-15 00:30:00,0.02,0.0,0,0
3065,3065,2020-02-13 3:30,1,2,2020-02-14 03:30:00,2020-02-15 03:30:00,0.0,0.0,0,0
3066,3066,2020-02-13 13:00,1,3,2020-02-14 13:00:00,2020-02-15 13:00:00,0.09,0.03,0,0
3067,3067,2020-02-13 16:30,1,3,2020-02-14 16:30:00,2020-02-15 16:30:00,0.1,0.04,0,0
3068,3068,2020-02-13 21:00,1,3,2020-02-14 21:00:00,2020-02-15 21:00:00,0.02,0.17,0,1
3069,3069,2020-02-13 22:00,1,3,2020-02-14 22:00:00,2020-02-15 22:00:00,0.0,0.05,0,0
3070,3070,2020-02-14 1:00,2,2,2020-02-15 01:00:00,2020-02-16 01:00:00,0.0,0.03,0,0
3071,3071,2020-02-14 1:00,1,1,2020-02-15 01:00:00,2020-02-16 01:00:00,0.0,0.09,0,0
3072,3072,2020-02-14 3:30,1,2,2020-02-15 03:30:00,2020-02-16 03:30:00,0.0,0.02,0,0
3073,3073,2020-02-14 4:00,2,3,2020-02-15 04:00:00,2020-02-16 04:00:00,0.0,0.04,0,0
3074,3074,2020-02-14 7:30,1,3,2020-02-15 07:30:00,2020-02-16 07:30:00,0.0,0.0,0,0
3075,3075,2020-02-14 8:30,1,3,2020-02-15 08:30:00,2020-02-16 08:30:00,0.0,0.0,0,0
3076,3076,2020-02-14 10:00,1,2,2020-02-15 10:00:00,2020-02-16 10:00:00,0.02,0.0,0,0
3077,3077,2020-02-14 11:00,1,3,2020-02-15 11:00:00,2020-02-16 11:00:00,0.07,0.0,0,0
3078,3078,2020-02-14 13:30,1,1,2020-02-15 13:30:00,2020-02-16 13:30:00,0.02,0.0,0,0
3079,3079,2020-02-14 16:30,1,1,2020-02-15 16:30:00,2020-02-16 16:30:00,0.05,0.01,0,0
3080,3080,2020-02-14 18:00,1,2,2020-02-15 18:00:00,2020-02-16 18:00:00,0.07,0.02,0,0
3081,3081,2020-02-14 20:30,2,2,2020-02-15 20:30:00,2020-02-16 20:30:00,0.06,0.0,0,0
3082,3082,2020-02-14 21:30,1,3,2020-02-15 21:30:00,2020-02-16 21:30:00,0.09,0.01,0,0
3083,3083,2020-02-14 22:30,1,3,2020-02-15 22:30:00,2020-02-16 22:30:00,0.03,0.0,0,0
3084,3084,2020-02-15 1:00,1,1,2020-02-16 01:00:00,2020-02-17 01:00:00,0.09,0.0,0,0
3085,3085,2020-02-15 2:00,2,1,2020-02-16 02:00:00,2020-02-17 02:00:00,0.02,0.0,0,0
3086,3086,2020-02-15 2:30,1,3,2020-02-16 02:30:00,2020-02-17 02:30:00,0.01,0.0,0,0
3087,3087,2020-02-15 5:30,2,1,2020-02-16 05:30:00,2020-02-17 05:30:00,0.0,0.0,0,0
3088,3088,2020-02-15 6:00,1,1,2020-02-16 06:00:00,2020-02-17 06:00:00,0.04,0.01,0,0
3089,3089,2020-02-15 6:00,1,2,2020-02-16 06:00:00,2020-02-17 06:00:00,0.04,0.01,0,0
3090,3090,2020-02-15 10:00,1,2,2020-02-16 10:00:00,2020-02-17 10:00:00,0.0,0.01,0,0
3091,3091,2020-02-15 12:30,1,2,2020-02-16 12:30:00,2020-02-17 12:30:00,0.01,0.0,0,0
3092,3092,2020-02-15 16:30,2,2,2020-02-16 16:30:00,2020-02-17 16:30:00,0.0,0.0,0,0
3093,3093,2020-02-15 20:30,1,1,2020-02-16 20:30:00,2020-02-17 20:30:00,0.0,0.0,0,0
3094,3094,2020-02-15 22:00,2,1,2020-02-16 22:00:00,2020-02-17 22:00:00,0.0,0.0,0,0
3095,3095,2020-02-15 23:00,2,2,2020-02-16 23:00:00,2020-02-17 23:00:00,0.0,0.0,0,0
3096,3096,2020-02-16 1:00,2,2,2020-02-17 01:00:00,2020-02-18 01:00:00,0.0,0.0,0,0
3097,3097,2020-02-16 4:30,1,3,2020-02-17 04:30:00,2020-02-18 04:30:00,0.0,0.0,0,0
3098,3098,2020-02-16 5:00,2,3,2020-02-17 05:00:00,2020-02-18 05:00:00,0.0,0.0,0,0
3099,3099,2020-02-16 5:00,1,1,2020-02-17 05:00:00,2020-02-18 05:00:00,0.0,0.0,0,0
3100,3100,2020-02-16 6:30,1,2,2020-02-17 06:30:00,2020-02-18 06:30:00,0.0,0.0,0,0
3101,3101,2020-02-16 7:30,1,2,2020-02-17 07:30:00,2020-02-18 07:30:00,0.01,0.0,0,0
3102,3102,2020-02-16 9:30,1,2,2020-02-17 09:30:00,2020-02-18 09:30:00,0.01,0.0,0,0
3103,3103,2020-02-16 16:30,1,2,2020-02-17 16:30:00,2020-02-18 16:30:00,0.0,0.0,0,0
3104,3104,2020-02-16 16:30,2,2,2020-02-17 16:30:00,2020-02-18 16:30:00,0.0,0.0,0,0
3105,3105,2020-02-16 19:00,1,2,2020-02-17 19:00:00,2020-02-18 19:00:00,0.0,0.0,0,0
3106,3106,2020-02-16 20:30,2,3,2020-02-17 20:30:00,2020-02-18 20:30:00,0.0,0.0,0,0
3107,3107,2020-02-16 22:00,2,3,2020-02-17 22:00:00,2020-02-18 22:00:00,0.0,0.0,0,0
3108,3108,2020-02-16 22:00,2,2,2020-02-17 22:00:00,2020-02-18 22:00:00,0.0,0.0,0,0
3109,3109,2020-02-16 22:30,2,1,2020-02-17 22:30:00,2020-02-18 22:30:00,0.0,0.0,0,0
3110,3110,2020-02-17 0:00,2,2,2020-02-18 00:00:00,2020-02-19 00:00:00,0.0,0.0,0,0
3111,3111,2020-02-17 1:30,2,1,2020-02-18 01:30:00,2020-02-19 01:30:00,0.0,0.0,0,0
3112,3112,2020-02-17 8:30,1,3,2020-02-18 08:30:00,2020-02-19 08:30:00,0.0,0.0,0,0
3113,3113,2020-02-17 9:00,2,2,2020-02-18 09:00:00,2020-02-19 09:00:00,0.0,0.0,0,0
3114,3114,2020-02-17 11:00,2,1,2020-02-18 11:00:00,2020-02-19 11:00:00,0.0,0.0,0,0
3115,3115,2020-02-17 12:30,2,2,2020-02-18 12:30:00,2020-02-19 12:30:00,0.0,0.0,0,0
3116,3116,2020-02-17 19:30,1,2,2020-02-18 19:30:00,2020-02-19 19:30:00,0.0,0.02,0,0
3117,3117,2020-02-18 0:30,2,1,2020-02-19 00:30:00,2020-02-20 00:30:00,0.0,0.0,0,0
3118,3118,2020-02-18 5:30,1,2,2020-02-19 05:30:00,2020-02-20 05:30:00,0.0,0.0,0,0
3119,3119,2020-02-18 8:30,2,3,2020-02-19 08:30:00,2020-02-20 08:30:00,0.0,0.0,0,0
3120,3120,2020-02-18 8:30,1,3,2020-02-19 08:30:00,2020-02-20 08:30:00,0.0,0.0,0,0
3121,3121,2020-02-18 9:30,2,2,2020-02-19 09:30:00,2020-02-20 09:30:00,0.0,0.0,0,0
3122,3122,2020-02-18 10:30,2,3,2020-02-19 10:30:00,2020-02-20 10:30:00,0.0,0.0,0,0
3123,3123,2020-02-18 12:00,2,1,2020-02-19 12:00:00,2020-02-20 12:00:00,0.0,0.06,0,0
3124,3124,2020-02-18 13:00,2,1,2020-02-19 13:00:00,2020-02-20 13:00:00,0.0,0.07,0,0
3125,3125,2020-02-18 14:00,1,1,2020-02-19 14:00:00,2020-02-20 14:00:00,0.01,0.08,0,0
3126,3126,2020-02-18 15:00,1,2,2020-02-19 15:00:00,2020-02-20 15:00:00,0.05,0.1,0,0
3127,3127,2020-02-18 16:30,2,3,2020-02-19 16:30:00,2020-02-20 16:30:00,0.01,0.05,0,0
3128,3128,2020-02-18 17:30,1,1,2020-02-19 17:30:00,2020-02-20 17:30:00,0.09,0.1,0,0
3129,3129,2020-02-18 20:30,2,1,2020-02-19 20:30:00,2020-02-20 20:30:00,0.0,0.02,0,0
3130,3130,2020-02-18 23:30,1,3,2020-02-19 23:30:00,2020-02-20 23:30:00,0.01,0.0,0,0
3131,3131,2020-02-19 0:30,1,2,2020-02-20 00:30:00,2020-02-21 00:30:00,0.0,0.02,0,0
3132,3132,2020-02-19 1:00,1,2,2020-02-20 01:00:00,2020-02-21 01:00:00,0.0,0.0,0,0
3133,3133,2020-02-19 2:00,1,3,2020-02-20 02:00:00,2020-02-21 02:00:00,0.0,0.0,0,0
3134,3134,2020-02-19 4:00,2,1,2020-02-20 04:00:00,2020-02-21 04:00:00,0.0,0.0,0,0
3135,3135,2020-02-19 7:00,2,1,2020-02-20 07:00:00,2020-02-21 07:00:00,0.0,0.0,0,0
3136,3136,2020-02-19 8:00,1,1,2020-02-20 08:00:00,2020-02-21 08:00:00,0.0,0.0,0,0
3137,3137,2020-02-19 9:30,1,3,2020-02-20 09:30:00,2020-02-21 09:30:00,0.0,0.0,0,0
3138,3138,2020-02-19 12:30,2,1,2020-02-20 12:30:00,2020-02-21 12:30:00,0.06,0.05,0,0
3139,3139,2020-02-19 14:30,2,1,2020-02-20 14:30:00,2020-02-21 14:30:00,0.04,0.03,0,0
3140,3140,2020-02-19 15:00,1,3,2020-02-20 15:00:00,2020-02-21 15:00:00,0.07,0.07,0,0
3141,3141,2020-02-19 17:30,2,1,2020-02-20 17:30:00,2020-02-21 17:30:00,0.03,0.0,0,0
3142,3142,2020-02-19 19:00,1,1,2020-02-20 19:00:00,2020-02-21 19:00:00,0.06,0.0,0,0
3143,3143,2020-02-20 0:30,2,2,2020-02-21 00:30:00,2020-02-22 00:30:00,0.02,0.0,0,0
3144,3144,2020-02-20 1:00,1,2,2020-02-21 01:00:00,2020-02-22 01:00:00,0.0,0.15,0,1
3145,3145,2020-02-20 1:30,1,1,2020-02-21 01:30:00,2020-02-22 01:30:00,0.0,0.12,0,0
3146,3146,2020-02-20 1:30,1,2,2020-02-21 01:30:00,2020-02-22 01:30:00,0.0,0.11,0,0
3147,3147,2020-02-20 1:30,2,2,2020-02-21 01:30:00,2020-02-22 01:30:00,0.0,0.05,0,0
3148,3148,2020-02-20 2:00,1,2,2020-02-21 02:00:00,2020-02-22 02:00:00,0.0,0.14,0,1
3149,3149,2020-02-20 2:00,2,2,2020-02-21 02:00:00,2020-02-22 02:00:00,0.0,0.07,0,0
3150,3150,2020-02-20 3:30,1,3,2020-02-21 03:30:00,2020-02-22 03:30:00,0.01,0.03,0,0
3151,3151,2020-02-20 5:30,1,3,2020-02-21 05:30:00,2020-02-22 05:30:00,0.0,0.01,0,0
3152,3152,2020-02-20 10:00,1,3,2020-02-21 10:00:00,2020-02-22 10:00:00,0.0,0.03,0,0
3153,3153,2020-02-20 16:00,2,2,2020-02-21 16:00:00,2020-02-22 16:00:00,0.0,0.0,0,0
3154,3154,2020-02-20 17:00,2,3,2020-02-21 17:00:00,2020-02-22 17:00:00,0.0,0.0,0,0
3155,3155,2020-02-20 17:30,2,2,2020-02-21 17:30:00,2020-02-22 17:30:00,0.0,0.0,0,0
